日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-23,"モンキーターンV","469","5,308","+1,368","0","15","48","1/84.3","1/0.0","1/353.9","1/110.6"
2026-06-23,"モンキーターンV","470","2,687","-91","0","6","18","1/112.0","1/0.0","1/447.8","1/149.3"
2026-06-23,"モンキーターンV","471","568","-639","0","1","1","1/284.0","1/0.0","1/568.0","1/568.0"
2026-06-23,"モンキーターンV","472","2,596","-2,157","0","4","5","1/288.4","1/0.0","1/649.0","1/519.2"
2026-06-23,"モンキーターンV","473","4,862","-260","0","10","34","1/110.5","1/0.0","1/486.2","1/143.0"
2026-06-23,"モンキーターンV","474","2,085","-246","0","4","10","1/148.9","1/0.0","1/521.2","1/208.5"
2026-06-23,"モンキーターンV","475","4,237","+737","0","7","23","1/141.2","1/0.0","1/605.3","1/184.2"
2026-06-23,"東京喰種","454","4,331","-1,989","0","10","17","1/160.4","1/0.0","1/433.1","1/254.8"
2026-06-23,"東京喰種","455","2,855","-2,368","0","7","7","1/203.9","1/0.0","1/407.9","1/407.9"
2026-06-23,"東京喰種","456","3,679","+1,495","0","12","23","1/105.1","1/0.0","1/306.6","1/160.0"
2026-06-23,"東京喰種","457","2,797","-2,452","0","8","8","1/174.8","1/0.0","1/349.6","1/349.6"
2026-06-23,"東京喰種","458","7,470","-4,398","0","22","31","1/140.9","1/0.0","1/339.5","1/241.0"
2026-06-23,"東京喰種","459","3,312","-1,790","0","9","9","1/184.0","1/0.0","1/368.0","1/368.0"
2026-06-23,"東京喰種","460","3,427","-515","0","10","13","1/149.0","1/0.0","1/342.7","1/263.6"
2026-06-23,"東京喰種","461","4,181","-2,389","0","17","17","1/123.0","1/0.0","1/245.9","1/245.9"
2026-06-23,"東京喰種","462","5,701","-3,352","0","17","18","1/162.9","1/0.0","1/335.4","1/316.7"
2026-06-23,"ミリオンゴッド‐神々の軌跡‐","562","6,358","-611","11","34","0","1/141.3","1/578.0","1/187.0","1/0.0"
2026-06-23,"ミリオンゴッド‐神々の軌跡‐","563","4,718","-3,671","0","11","0","1/428.9","1/0.0","1/428.9","1/0.0"
2026-06-23,"ミリオンゴッド‐神々の軌跡‐","564","4,543","-3,947","0","10","0","1/454.3","1/0.0","1/454.3","1/0.0"
2026-06-23,"ミリオンゴッド‐神々の軌跡‐","565","4,656","-2,536","6","18","0","1/194.0","1/776.0","1/258.7","1/0.0"
2026-06-23,"ミリオンゴッド‐神々の軌跡‐","566","6,109","-5,171","0","12","0","1/509.1","1/0.0","1/509.1","1/0.0"
2026-06-23,"ミリオンゴッド‐神々の軌跡‐","567","3,878","-4,125","0","5","0","1/775.6","1/0.0","1/775.6","1/0.0"
2026-06-23,"ミリオンゴッド‐神々の軌跡‐","568","6,047","-2,579","4","23","0","1/224.0","1/1511.8","1/262.9","1/0.0"
2026-06-23,"ビッグドリーム THE GOLDEN PUSHER","421","1,714","-1,326","11","3","0","1/122.4","1/155.8","1/571.3","1/0.0"
2026-06-23,"ビッグドリーム THE GOLDEN PUSHER","422","1,528","-751","16","9","0","1/61.1","1/95.5","1/169.8","1/0.0"
2026-06-23,"ビッグドリーム THE GOLDEN PUSHER","423","3,146","+8,212","101","9","0","1/28.6","1/31.1","1/349.6","1/0.0"
2026-06-23,"ビッグドリーム THE GOLDEN PUSHER","424","2,491","-3,357","6","5","0","1/226.5","1/415.2","1/498.2","1/0.0"
2026-06-23,"ビッグドリーム THE GOLDEN PUSHER","425","2,754","+3,989","67","9","0","1/36.2","1/41.1","1/306.0","1/0.0"
2026-06-23,"ビッグドリーム THE GOLDEN PUSHER","426","2,295","+2,116","46","7","0","1/43.3","1/49.9","1/327.9","1/0.0"
2026-06-23,"スマスロ炎炎ノ消防隊2","450","5,031","-2,443","22","13","0","1/143.7","1/228.7","1/387.0","1/0.0"
2026-06-23,"スマスロ炎炎ノ消防隊2","451","3,280","+400","24","8","0","1/102.5","1/136.7","1/410.0","1/0.0"
2026-06-23,"スマスロ炎炎ノ消防隊2","452","3,431","-3,063","8","6","0","1/245.1","1/428.9","1/571.8","1/0.0"
2026-06-23,"スマスロ炎炎ノ消防隊2","453","1,741","-1,298","4","5","0","1/193.4","1/435.2","1/348.2","1/0.0"
2026-06-23,"ソードアート・オンラインII","463","7,943","-2,663","74","0","0","1/107.3","1/107.3","1/0.0","1/0.0"
2026-06-23,"ソードアート・オンラインII","464","6,570","+1,579","52","0","0","1/126.3","1/126.3","1/0.0","1/0.0"
2026-06-23,"ソードアート・オンラインII","465","7,515","-3,400","60","0","0","1/125.2","1/125.2","1/0.0","1/0.0"
2026-06-23,"ソードアート・オンラインII","466","7,568","+3,548","90","0","0","1/84.1","1/84.1","1/0.0","1/0.0"
2026-06-23,"バイオハザード RE:3","514","1,266","-975","7","17","0","1/52.8","1/180.9","1/74.5","1/0.0"
2026-06-23,"バイオハザード RE:3","515","1,349","-218","18","23","0","1/32.9","1/74.9","1/58.7","1/0.0"
2026-06-23,"バイオハザード RE:3","516","1,600","-849","15","20","0","1/45.7","1/106.7","1/80.0","1/0.0"
2026-06-23,"バイオハザード RE:3","517","1,535","-368","15","27","0","1/36.5","1/102.3","1/56.9","1/0.0"
2026-06-23,"ファンキージャグラー2","578","5,007","+540","22","13","0","1/143.1","1/227.6","1/385.2","1/0.0"
2026-06-23,"ファンキージャグラー2","579","1,307","-98","5","3","0","1/163.4","1/261.4","1/435.7","1/0.0"
2026-06-23,"ファンキージャグラー2","580","2,970","-84","11","6","0","1/174.7","1/270.0","1/495.0","1/0.0"
2026-06-23,"ファンキージャグラー2","581","3,369","-330","13","8","0","1/160.4","1/259.2","1/421.1","1/0.0"
2026-06-23,"戦国乙女5 業火を穿つ宿焔の双刃","417","5,972","-4,216","44","11","0","1/108.6","1/135.7","1/542.9","1/0.0"
2026-06-23,"戦国乙女5 業火を穿つ宿焔の双刃","418","3,669","+653","49","16","0","1/56.4","1/74.9","1/229.3","1/0.0"
2026-06-23,"戦国乙女5 業火を穿つ宿焔の双刃","419","4,112","+1,916","43","19","0","1/66.3","1/95.6","1/216.4","1/0.0"
2026-06-23,"戦国乙女5 業火を穿つ宿焔の双刃","420","5,909","-1,442","51","20","0","1/83.2","1/115.9","1/295.4","1/0.0"
2026-06-23,"機動戦士ガンダムユニコーン 覚醒DRIVE","476","2,063","-136","30","9","0","1/52.9","1/68.8","1/229.2","1/0.0"
2026-06-23,"機動戦士ガンダムユニコーン 覚醒DRIVE","477","1,945","-1,863","11","6","0","1/114.4","1/176.8","1/324.2","1/0.0"
2026-06-23,"機動戦士ガンダムユニコーン 覚醒DRIVE","478","1,460","+316","27","6","0","1/44.2","1/54.1","1/243.3","1/0.0"
2026-06-23,"機動戦士ガンダムユニコーン 覚醒DRIVE","479","997","-1,214","7","3","0","1/99.7","1/142.4","1/332.3","1/0.0"
2026-06-23,"真打 吉宗","489","3,900","-4,648","15","11","0","1/150.0","1/260.0","1/354.5","1/0.0"
2026-06-23,"真打 吉宗","490","4,288","-3,021","31","14","0","1/95.3","1/138.3","1/306.3","1/0.0"
2026-06-23,"真打 吉宗","491","5,845","+5,144","101","16","0","1/50.0","1/57.9","1/365.3","1/0.0"
2026-06-23,"真打 吉宗","492","1,712","-204","19","5","0","1/71.3","1/90.1","1/342.4","1/0.0"
2026-06-23,"鉄拳6","496","1,689","-1,298","8","4","0","1/140.8","1/211.1","1/422.2","1/0.0"
2026-06-23,"鉄拳6","497","343","+1,747","6","7","0","1/26.4","1/57.2","1/49.0","1/0.0"
2026-06-23,"鉄拳6","498","892","-583","6","4","0","1/89.2","1/148.7","1/223.0","1/0.0"
2026-06-23,"鉄拳6","499","738","+147","7","5","0","1/61.5","1/105.4","1/147.6","1/0.0"
2026-06-23,"アズールレーン THE ANIMATION","521","1,526","+260","24","8","0","1/47.7","1/63.6","1/190.8","1/0.0"
2026-06-23,"アズールレーン THE ANIMATION","522","469","+1,158","17","4","0","1/22.3","1/27.6","1/117.2","1/0.0"
2026-06-23,"アズールレーン THE ANIMATION","523","2,006","-1,397","11","15","0","1/77.2","1/182.4","1/133.7","1/0.0"
2026-06-23,"いざ！番長","486","592","+442","8","5","0","1/45.5","1/74.0","1/118.4","1/0.0"
2026-06-23,"いざ！番長","487","942","-456","6","3","0","1/104.7","1/157.0","1/314.0","1/0.0"
2026-06-23,"いざ！番長","488","2,138","-1,905","12","4","0","1/133.6","1/178.2","1/534.5","1/0.0"
2026-06-23,"ウルトラミラクルジャグラー","390","1,901","-190","8","0","0","1/237.6","1/237.6","1/0.0","1/0.0"
2026-06-23,"ウルトラミラクルジャグラー","391","1,651","-456","5","3","0","1/206.4","1/330.2","1/550.3","1/0.0"
2026-06-23,"ウルトラミラクルジャグラー","392","2,116","-1,467","3","4","0","1/302.3","1/705.3","1/529.0","1/0.0"
2026-06-23,"かぐや様は告らせたい","483","333","+344","3","0","2","1/66.6","1/111.0","1/0.0","1/166.5"
2026-06-23,"かぐや様は告らせたい","484","1,106","-1,593","0","2","4","1/184.3","1/0.0","1/553.0","1/276.5"
2026-06-23,"かぐや様は告らせたい","485","1,227","-470","6","0","6","1/102.2","1/204.5","1/0.0","1/204.5"
2026-06-23,"からくりサーカス","480","5,095","-1,144","0","6","41","1/108.4","1/0.0","1/849.2","1/124.3"
2026-06-23,"からくりサーカス","481","983","-1,158","0","2","2","1/245.8","1/0.0","1/491.5","1/491.5"
2026-06-23,"からくりサーカス","482","1,395","-1,354","0","2","6","1/174.4","1/0.0","1/697.5","1/232.5"
2026-06-23,"ゴーゴージャグラー3","387","5,750","+554","25","18","0","1/133.7","1/230.0","1/319.4","1/0.0"
2026-06-23,"ゴーゴージャグラー3","388","1,660","-56","8","2","0","1/166.0","1/207.5","1/830.0","1/0.0"
2026-06-23,"ゴーゴージャグラー3","389","4,385","-765","14","14","0","1/156.6","1/313.2","1/313.2","1/0.0"
2026-06-23,"ジャグラーガールズ","384","1,595","-358","4","6","0","1/159.5","1/398.8","1/265.8","1/0.0"
2026-06-23,"ジャグラーガールズ","385","2,627","-91","10","6","0","1/164.2","1/262.7","1/437.8","1/0.0"
2026-06-23,"ジャグラーガールズ","386","685","-526","1","2","0","1/228.3","1/685.0","1/342.5","1/0.0"
2026-06-23,"スマスロ サンダーV","537","3,245","-2,010","6","7","0","1/249.6","1/540.8","1/463.6","1/0.0"
2026-06-23,"スマスロ サンダーV","538","1,592","-863","4","1","0","1/318.4","1/398.0","1/1592.0","1/0.0"
2026-06-23,"スマスロ サンダーV","539","2,697","-807","8","6","0","1/192.6","1/337.1","1/449.5","1/0.0"
2026-06-23,"スマスロ ハナビ","534","1,841","-119","8","0","0","1/230.1","1/230.1","1/0.0","1/0.0"
2026-06-23,"スマスロ ハナビ","535","1,473","+793","8","1","0","1/163.7","1/184.1","1/1473.0","1/0.0"
2026-06-23,"スマスロ ハナビ","536","3,398","-1,495","7","6","0","1/261.4","1/485.4","1/566.3","1/0.0"
2026-06-23,"ニューパルサーSPⅢ","569","2,028","-330","7","2","0","1/225.3","1/289.7","1/1014.0","1/0.0"
2026-06-23,"ニューパルサーSPⅢ","570","376","-470","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-23,"ニューパルサーSPⅢ","571","4,739","-807","15","10","0","1/189.6","1/315.9","1/473.9","1/0.0"
2026-06-23,"ハッピージャグラーVIII","381","2,690","+161","11","8","0","1/141.6","1/244.5","1/336.2","1/0.0"
2026-06-23,"ハッピージャグラーVIII","382","503","+456","4","0","0","1/125.8","1/125.8","1/0.0","1/0.0"
2026-06-23,"ハッピージャグラーVIII","383","3,909","-161","14","11","0","1/156.4","1/279.2","1/355.4","1/0.0"
2026-06-23,"マギアレコード 魔法少女まどか☆マギカ外伝","518","548","-190","3","0","1","1/137.0","1/182.7","1/0.0","1/548.0"
2026-06-23,"マギアレコード 魔法少女まどか☆マギカ外伝","519","1,001","+175","1","0","8","1/111.2","1/1001.0","1/0.0","1/125.1"
2026-06-23,"マギアレコード 魔法少女まどか☆マギカ外伝","520","2,528","-891","5","0","8","1/194.5","1/505.6","1/0.0","1/316.0"
2026-06-23,"モンスターハンターライズ","493","2,955","-1,736","0","3","13","1/184.7","1/0.0","1/985.0","1/227.3"
2026-06-23,"モンスターハンターライズ","494","3,375","-358","0","6","26","1/105.5","1/0.0","1/562.5","1/129.8"
2026-06-23,"モンスターハンターライズ","495","1,095","-260","0","2","7","1/121.7","1/0.0","1/547.5","1/156.4"
2026-06-23,"化物語","511","1,452","-961","9","4","0","1/111.7","1/161.3","1/363.0","1/0.0"
2026-06-23,"化物語","512","2,011","-765","14","8","0","1/91.4","1/143.6","1/251.4","1/0.0"
2026-06-23,"化物語","513","2,206","-1,719","12","5","0","1/129.8","1/183.8","1/441.2","1/0.0"
2026-06-23,"攻殻機動隊","508","1,988","+12,684","27","7","0","1/58.5","1/73.6","1/284.0","1/0.0"
2026-06-23,"攻殻機動隊","509","1,314","-133","9","6","0","1/87.6","1/146.0","1/219.0","1/0.0"
2026-06-23,"攻殻機動隊","510","1,902","+1,677","15","7","0","1/86.5","1/126.8","1/271.7","1/0.0"
2026-06-23,"新ハナビ","531","607","-232","2","0","0","1/303.5","1/303.5","1/0.0","1/0.0"
2026-06-23,"新ハナビ","532","3,358","+1,565","16","14","0","1/111.9","1/209.9","1/239.9","1/0.0"
2026-06-23,"新ハナビ","533","2,537","-653","8","7","0","1/169.1","1/317.1","1/362.4","1/0.0"
2026-06-23,"沖ドキ!DUO アンコール","527","3,111","-2,600","13","11","0","1/129.6","1/239.3","1/282.8","1/0.0"
2026-06-23,"沖ドキ!DUO アンコール","528","2,556","-1,842","15","3","0","1/142.0","1/170.4","1/852.0","1/0.0"
2026-06-23,"沖ドキ!DUO アンコール","529","2,715","-2,115","11","9","0","1/135.8","1/246.8","1/301.7","1/0.0"
2026-06-23,"沖ドキ!ゴージャス 25Φ","524","1,180","+1,200","13","5","0","1/65.6","1/90.8","1/236.0","1/0.0"
2026-06-23,"沖ドキ!ゴージャス 25Φ","525","1,620","+414","10","8","0","1/90.0","1/162.0","1/202.5","1/0.0"
2026-06-23,"沖ドキ!ゴージャス 25Φ","526","1,027","-611","5","1","0","1/171.2","1/205.4","1/1027.0","1/0.0"
2026-06-23,"A‐SLOT+ 異世界かるてっと","540","1,833","+358","12","10","0","1/83.3","1/152.8","1/183.3","1/0.0"
2026-06-23,"A‐SLOT+ 異世界かるてっと","541","1,840","-414","9","7","0","1/115.0","1/204.4","1/262.9","1/0.0"
2026-06-23,"SHAKE BONUS TRIGGER","544","2,433","+49","7","5","0","1/202.8","1/347.6","1/486.6","1/0.0"
2026-06-23,"SHAKE BONUS TRIGGER","545","1,919","+414","6","3","0","1/213.2","1/319.8","1/639.7","1/0.0"
2026-06-23,"アレックス ブライト","546","1,370","-428","2","7","0","1/152.2","1/685.0","1/195.7","1/0.0"
2026-06-23,"アレックス ブライト","547","1,787","-583","4","6","0","1/178.7","1/446.8","1/297.8","1/0.0"
2026-06-23,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","542","1,316","-288","4","1","0","1/263.2","1/329.0","1/1316.0","1/0.0"
2026-06-23,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","543","2,585","-400","9","4","0","1/198.8","1/287.2","1/646.2","1/0.0"
2026-06-23,"不二子BT","548","1,037","-905","2","1","0","1/345.7","1/518.5","1/1037.0","1/0.0"
2026-06-23,"不二子BT","549","2,118","+568","16","12","0","1/75.6","1/132.4","1/176.5","1/0.0"
2026-06-23,"スーパーブラックジャック","500","5,099","-1,018","0","3","41","1/115.9","1/0.0","1/1699.7","1/124.4"
2026-06-23,"吉宗","501","2,702","-1,673","3","2","0","1/540.4","1/900.7","1/1351.0","1/0.0"
2026-06-23,"主役は銭形5","502","3,318","+779","26","8","0","1/97.6","1/127.6","1/414.8","1/0.0"
2026-06-23,"バイオハザード5","503","2,648","-723","0","6","11","1/155.8","1/0.0","1/441.3","1/240.7"
2026-06-23,"新鬼武者3","504","3,804","-1,046","35","14","0","1/77.6","1/108.7","1/271.7","1/0.0"
2026-06-23,"とある科学の超電磁砲2","505","897","-400","5","2","0","1/128.1","1/179.4","1/448.5","1/0.0"
2026-06-23,"バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION","506","3,831","+105","25","0","31","1/68.4","1/153.2","1/0.0","1/123.6"
2026-06-23,"東京リベンジャーズ","507","699","-147","2","0","0","1/349.5","1/349.5","1/0.0","1/0.0"
2026-06-23,"クランキークレスト","530","1,030","+723","7","3","0","1/103.0","1/147.1","1/343.3","1/0.0"
