日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-15,"甲鉄城のカバネリ 海門(うなと)決戦","409","5,115","-1,411","49","18","0","1/76.3","1/104.4","1/284.2","1/0.0"
2026-06-15,"甲鉄城のカバネリ 海門(うなと)決戦","410","5,265","-1,400","47","23","0","1/75.2","1/112.0","1/228.9","1/0.0"
2026-06-15,"甲鉄城のカバネリ 海門(うなと)決戦","411","3,032","+4,761","60","10","0","1/43.3","1/50.5","1/303.2","1/0.0"
2026-06-15,"甲鉄城のカバネリ 海門(うなと)決戦","412","6,093","-1,189","57","25","0","1/74.3","1/106.9","1/243.7","1/0.0"
2026-06-15,"甲鉄城のカバネリ 海門(うなと)決戦","413","5,688","-2,726","42","21","0","1/90.3","1/135.4","1/270.9","1/0.0"
2026-06-15,"甲鉄城のカバネリ 海門(うなと)決戦","414","4,676","+1,274","67","22","0","1/52.5","1/69.8","1/212.5","1/0.0"
2026-06-15,"甲鉄城のカバネリ 海門(うなと)決戦","415","4,035","+3,295","59","18","0","1/52.4","1/68.4","1/224.2","1/0.0"
2026-06-15,"甲鉄城のカバネリ 海門(うなと)決戦","416","5,544","-1,691","53","23","0","1/72.9","1/104.6","1/241.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","550","3,321","-1,631","18","5","0","1/144.4","1/184.5","1/664.2","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","551","1,298","-1,635","1","1","0","1/649.0","1/1298.0","1/1298.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","552","1,638","-1,495","2","1","0","1/546.0","1/819.0","1/1638.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","553","2,438","+3,043","41","3","0","1/55.4","1/59.5","1/812.7","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","554","3,376","+1,190","41","1","0","1/80.4","1/82.3","1/3376.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","555","1,171","-175","14","2","0","1/73.2","1/83.6","1/585.5","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","556","3,269","-2,536","11","1","0","1/272.4","1/297.2","1/3269.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","557","958","-1,326","2","1","0","1/319.3","1/479.0","1/958.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","558","1,662","+2,032","34","1","0","1/47.5","1/48.9","1/1662.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","559","1,444","+2,221","26","0","0","1/55.5","1/55.5","1/0.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","560","5,370","+4,329","68","5","0","1/73.6","1/79.0","1/1074.0","1/0.0"
2026-06-15,"革命機ヴァルヴレイヴ2","561","3,751","+1,691","35","3","0","1/98.7","1/107.2","1/1250.3","1/0.0"
2026-06-15,"北斗の拳 転生の章2","427","6,191","+1,420","79","27","0","1/58.4","1/78.4","1/229.3","1/0.0"
2026-06-15,"北斗の拳 転生の章2","428","4,392","-4,307","17","6","0","1/191.0","1/258.4","1/732.0","1/0.0"
2026-06-15,"北斗の拳 転生の章2","429","5,470","-2,305","46","14","0","1/91.2","1/118.9","1/390.7","1/0.0"
2026-06-15,"北斗の拳 転生の章2","430","6,815","-42","77","23","0","1/68.2","1/88.5","1/296.3","1/0.0"
2026-06-15,"北斗の拳 転生の章2","431","2,477","+765","41","6","0","1/52.7","1/60.4","1/412.8","1/0.0"
2026-06-15,"北斗の拳 転生の章2","432","6,032","-3,966","40","13","0","1/113.8","1/150.8","1/464.0","1/0.0"
2026-06-15,"北斗の拳 転生の章2","433","3,251","-3,000","15","7","0","1/147.8","1/216.7","1/464.4","1/0.0"
2026-06-15,"北斗の拳 転生の章2","434","6,326","-1,397","62","22","0","1/75.3","1/102.0","1/287.5","1/0.0"
2026-06-15,"北斗の拳 転生の章2","435","3,221","+6,794","85","11","0","1/33.6","1/37.9","1/292.8","1/0.0"
2026-06-15,"北斗の拳 転生の章2","436","6,005","+1,148","76","22","0","1/61.3","1/79.0","1/273.0","1/0.0"
2026-06-15,"モンキーターンV","467","861","-681","0","1","2","1/287.0","1/0.0","1/861.0","1/430.5"
2026-06-15,"モンキーターンV","468","3,323","+540","0","9","26","1/94.9","1/0.0","1/369.2","1/127.8"
2026-06-15,"モンキーターンV","469","306","-288","0","1","1","1/153.0","1/0.0","1/306.0","1/306.0"
2026-06-15,"モンキーターンV","470","1,842","-1,102","0","4","7","1/167.5","1/0.0","1/460.5","1/263.1"
2026-06-15,"モンキーターンV","471","4,054","-2,389","0","8","16","1/168.9","1/0.0","1/506.8","1/253.4"
2026-06-15,"モンキーターンV","472","1,604","+274","0","3","14","1/94.4","1/0.0","1/534.7","1/114.6"
2026-06-15,"モンキーターンV","473","3,102","+35","0","8","19","1/114.9","1/0.0","1/387.8","1/163.3"
2026-06-15,"モンキーターンV","474","4,225","+1,382","0","11","34","1/93.9","1/0.0","1/384.1","1/124.3"
2026-06-15,"モンキーターンV","475","3,545","-133","0","8","28","1/98.5","1/0.0","1/443.1","1/126.6"
2026-06-15,"東京喰種","454","5,424","+4,125","0","9","37","1/117.9","1/0.0","1/602.7","1/146.6"
2026-06-15,"東京喰種","455","6,065","+5,680","0","15","37","1/116.6","1/0.0","1/404.3","1/163.9"
2026-06-15,"東京喰種","456","6,934","-557","0","20","29","1/141.5","1/0.0","1/346.7","1/239.1"
2026-06-15,"東京喰種","457","7,262","+18,893","0","8","72","1/90.8","1/0.0","1/907.8","1/100.9"
2026-06-15,"東京喰種","458","5,684","+1,085","0","12","29","1/138.6","1/0.0","1/473.7","1/196.0"
2026-06-15,"東京喰種","459","3,903","+2,474","0","7","19","1/150.1","1/0.0","1/557.6","1/205.4"
2026-06-15,"東京喰種","460","7,621","-4,625","0","28","27","1/138.6","1/0.0","1/272.2","1/282.3"
2026-06-15,"東京喰種","461","3,742","+4,102","0","5","27","1/116.9","1/0.0","1/748.4","1/138.6"
2026-06-15,"東京喰種","462","9,192","+2,739","0","28","55","1/110.7","1/0.0","1/328.3","1/167.1"
2026-06-15,"ミリオンゴッド‐神々の軌跡‐","562","2,974","-1,842","3","10","0","1/228.8","1/991.3","1/297.4","1/0.0"
2026-06-15,"ミリオンゴッド‐神々の軌跡‐","563","5,070","-2,326","0","14","0","1/362.1","1/0.0","1/362.1","1/0.0"
2026-06-15,"ミリオンゴッド‐神々の軌跡‐","564","6,651","-4,739","4","20","0","1/277.1","1/1662.8","1/332.6","1/0.0"
2026-06-15,"ミリオンゴッド‐神々の軌跡‐","565","3,015","+2,769","2","22","0","1/125.6","1/1507.5","1/137.0","1/0.0"
2026-06-15,"ミリオンゴッド‐神々の軌跡‐","566","3,995","-3,126","0","11","0","1/363.2","1/0.0","1/363.2","1/0.0"
2026-06-15,"ミリオンゴッド‐神々の軌跡‐","567","3,369","+6,965","0","35","0","1/96.3","1/0.0","1/96.3","1/0.0"
2026-06-15,"ミリオンゴッド‐神々の軌跡‐","568","4,490","-835","0","18","0","1/249.4","1/0.0","1/249.4","1/0.0"
2026-06-15,"ビッグドリーム THE GOLDEN PUSHER","421","4,548","-5,057","21","15","0","1/126.3","1/216.6","1/303.2","1/0.0"
2026-06-15,"ビッグドリーム THE GOLDEN PUSHER","422","2,504","-2,936","11","8","0","1/131.8","1/227.6","1/313.0","1/0.0"
2026-06-15,"ビッグドリーム THE GOLDEN PUSHER","423","2,740","-3,252","11","6","0","1/161.2","1/249.1","1/456.7","1/0.0"
2026-06-15,"ビッグドリーム THE GOLDEN PUSHER","424","3,870","-3,580","22","10","0","1/120.9","1/175.9","1/387.0","1/0.0"
2026-06-15,"ビッグドリーム THE GOLDEN PUSHER","425","2,502","-3,484","6","5","0","1/227.5","1/417.0","1/500.4","1/0.0"
2026-06-15,"ビッグドリーム THE GOLDEN PUSHER","426","2,694","+3,190","59","8","0","1/40.2","1/45.7","1/336.8","1/0.0"
2026-06-15,"スマスロ炎炎ノ消防隊2","450","2,074","+7,165","39","3","0","1/49.4","1/53.2","1/691.3","1/0.0"
2026-06-15,"スマスロ炎炎ノ消防隊2","451","3,152","+232","20","6","0","1/121.2","1/157.6","1/525.3","1/0.0"
2026-06-15,"スマスロ炎炎ノ消防隊2","452","3,970","-2,873","17","8","0","1/158.8","1/233.5","1/496.2","1/0.0"
2026-06-15,"スマスロ炎炎ノ消防隊2","453","1,780","-990","6","4","0","1/178.0","1/296.7","1/445.0","1/0.0"
2026-06-15,"ソードアート・オンラインII","463","8,635","-3,084","76","0","0","1/113.6","1/113.6","1/0.0","1/0.0"
2026-06-15,"ソードアート・オンラインII","464","8,252","-4,239","83","0","0","1/99.4","1/99.4","1/0.0","1/0.0"
2026-06-15,"ソードアート・オンラインII","465","8,657","-5,807","69","0","0","1/125.5","1/125.5","1/0.0","1/0.0"
2026-06-15,"ソードアート・オンラインII","466","9,043","-2,536","74","0","0","1/122.2","1/122.2","1/0.0","1/0.0"
2026-06-15,"バイオハザード RE:3","417","2,297","+2,621","40","46","0","1/26.7","1/57.4","1/49.9","1/0.0"
2026-06-15,"バイオハザード RE:3","418","1,190","-1,172","6","11","0","1/70.0","1/198.3","1/108.2","1/0.0"
2026-06-15,"バイオハザード RE:3","419","1,308","+456","21","30","0","1/25.6","1/62.3","1/43.6","1/0.0"
2026-06-15,"バイオハザード RE:3","420","1,611","-1,186","12","18","0","1/53.7","1/134.2","1/89.5","1/0.0"
2026-06-15,"ファンキージャグラー2","578","2,101","-1,790","2","2","0","1/525.2","1/1050.5","1/1050.5","1/0.0"
2026-06-15,"ファンキージャグラー2","579","2,441","-288","9","3","0","1/203.4","1/271.2","1/813.7","1/0.0"
2026-06-15,"ファンキージャグラー2","580","3,153","+1,144","15","13","0","1/112.6","1/210.2","1/242.5","1/0.0"
2026-06-15,"ファンキージャグラー2","581","2,310","-1,989","3","3","0","1/385.0","1/770.0","1/770.0","1/0.0"
2026-06-15,"東京リベンジャーズ","514","1,061","-1,060","1","2","0","1/353.7","1/1061.0","1/530.5","1/0.0"
2026-06-15,"東京リベンジャーズ","515","0","0","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-15,"東京リベンジャーズ","516","1,071","-1,130","1","2","0","1/357.0","1/1071.0","1/535.5","1/0.0"
2026-06-15,"東京リベンジャーズ","517","0","0","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-15,"機動戦士ガンダムユニコーン 覚醒DRIVE","476","919","-28","14","3","0","1/54.1","1/65.6","1/306.3","1/0.0"
2026-06-15,"機動戦士ガンダムユニコーン 覚醒DRIVE","477","1,320","-1,368","8","3","0","1/120.0","1/165.0","1/440.0","1/0.0"
2026-06-15,"機動戦士ガンダムユニコーン 覚醒DRIVE","478","948","+1,635","28","4","0","1/29.6","1/33.9","1/237.0","1/0.0"
2026-06-15,"機動戦士ガンダムユニコーン 覚醒DRIVE","479","1,790","-1,761","18","5","0","1/77.8","1/99.4","1/358.0","1/0.0"
2026-06-15,"真打 吉宗","489","5,032","+8,128","116","12","0","1/39.3","1/43.4","1/419.3","1/0.0"
2026-06-15,"真打 吉宗","490","5,818","-2,073","57","20","0","1/75.6","1/102.1","1/290.9","1/0.0"
2026-06-15,"真打 吉宗","491","5,595","+5,034","100","20","0","1/46.6","1/56.0","1/279.8","1/0.0"
2026-06-15,"真打 吉宗","492","6,824","-5,577","43","20","0","1/108.3","1/158.7","1/341.2","1/0.0"
2026-06-15,"鉄拳6","496","531","-568","1","1","0","1/265.5","1/531.0","1/531.0","1/0.0"
2026-06-15,"鉄拳6","497","2,256","-1,116","11","7","0","1/125.3","1/205.1","1/322.3","1/0.0"
2026-06-15,"鉄拳6","498","1,130","-611","7","4","0","1/102.7","1/161.4","1/282.5","1/0.0"
2026-06-15,"鉄拳6","499","823","-990","3","1","0","1/205.8","1/274.3","1/823.0","1/0.0"
2026-06-15,"アズールレーン THE ANIMATION","521","2,226","-1,705","16","11","0","1/82.4","1/139.1","1/202.4","1/0.0"
2026-06-15,"アズールレーン THE ANIMATION","522","1,688","+1,817","41","10","0","1/33.1","1/41.2","1/168.8","1/0.0"
2026-06-15,"アズールレーン THE ANIMATION","523","2,021","-1,421","15","11","0","1/77.7","1/134.7","1/183.7","1/0.0"
2026-06-15,"いざ！番長","486","3,378","-2,115","21","7","0","1/120.6","1/160.9","1/482.6","1/0.0"
2026-06-15,"いざ！番長","487","546","-498","4","0","0","1/136.5","1/136.5","1/0.0","1/0.0"
2026-06-15,"いざ！番長","488","3,273","-3,526","12","4","0","1/204.6","1/272.8","1/818.2","1/0.0"
2026-06-15,"ウルトラミラクルジャグラー","390","2,660","-597","10","2","0","1/221.7","1/266.0","1/1330.0","1/0.0"
2026-06-15,"ウルトラミラクルジャグラー","391","1,506","-105","6","3","0","1/167.3","1/251.0","1/502.0","1/0.0"
2026-06-15,"ウルトラミラクルジャグラー","392","5,258","+933","23","17","0","1/131.4","1/228.6","1/309.3","1/0.0"
2026-06-15,"かぐや様は告らせたい","483","2,154","-1,453","6","4","10","1/107.7","1/359.0","1/538.5","1/215.4"
2026-06-15,"かぐや様は告らせたい","484","5,161","-3,875","14","6","21","1/125.9","1/368.6","1/860.2","1/245.8"
2026-06-15,"かぐや様は告らせたい","485","2,805","-1,231","11","1","9","1/133.6","1/255.0","1/2805.0","1/311.7"
2026-06-15,"からくりサーカス","480","2,142","-2,768","0","6","4","1/214.2","1/0.0","1/357.0","1/535.5"
2026-06-15,"からくりサーカス","481","5,129","-3,568","0","9","26","1/146.5","1/0.0","1/569.9","1/197.3"
2026-06-15,"からくりサーカス","482","186","-260","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-15,"ゴーゴージャグラー3","387","7,479","-526","29","22","0","1/146.6","1/257.9","1/340.0","1/0.0"
2026-06-15,"ゴーゴージャグラー3","388","2,010","-639","5","8","0","1/154.6","1/402.0","1/251.2","1/0.0"
2026-06-15,"ゴーゴージャグラー3","389","3,632","-1,088","10","11","0","1/173.0","1/363.2","1/330.2","1/0.0"
2026-06-15,"ジャグラーガールズ","384","1,024","-386","2","2","0","1/256.0","1/512.0","1/512.0","1/0.0"
2026-06-15,"ジャグラーガールズ","385","2,728","-1,144","6","8","0","1/194.9","1/454.7","1/341.0","1/0.0"
2026-06-15,"ジャグラーガールズ","386","695","-442","1","0","0","1/695.0","1/695.0","1/0.0","1/0.0"
2026-06-15,"スマスロ サンダーV","537","3,509","+344","13","8","0","1/167.1","1/269.9","1/438.6","1/0.0"
2026-06-15,"スマスロ サンダーV","538","2,740","-372","7","11","0","1/152.2","1/391.4","1/249.1","1/0.0"
2026-06-15,"スマスロ サンダーV","539","1,698","-751","4","3","0","1/242.6","1/424.5","1/566.0","1/0.0"
2026-06-15,"スマスロ ハナビ","534","1,332","-98","5","1","0","1/222.0","1/266.4","1/1332.0","1/0.0"
2026-06-15,"スマスロ ハナビ","535","1,402","-316","4","2","0","1/233.7","1/350.5","1/701.0","1/0.0"
2026-06-15,"スマスロ ハナビ","536","4,774","-105","16","15","0","1/154.0","1/298.4","1/318.3","1/0.0"
2026-06-15,"ニューパルサーSPⅢ","569","1,697","-456","3","6","0","1/188.6","1/565.7","1/282.8","1/0.0"
2026-06-15,"ニューパルサーSPⅢ","570","2,062","+330","9","5","0","1/147.3","1/229.1","1/412.4","1/0.0"
2026-06-15,"ニューパルサーSPⅢ","571","819","-246","2","2","0","1/204.8","1/409.5","1/409.5","1/0.0"
2026-06-15,"ハッピージャグラーVIII","381","4,018","-709","12","11","0","1/174.7","1/334.8","1/365.3","1/0.0"
2026-06-15,"ハッピージャグラーVIII","382","939","-667","1","3","0","1/234.8","1/939.0","1/313.0","1/0.0"
2026-06-15,"ハッピージャグラーVIII","383","5,731","+1,326","27","17","0","1/130.2","1/212.3","1/337.1","1/0.0"
2026-06-15,"マギアレコード 魔法少女まどか☆マギカ外伝","518","1,814","+1,214","2","0","11","1/139.5","1/907.0","1/0.0","1/164.9"
2026-06-15,"マギアレコード 魔法少女まどか☆マギカ外伝","519","506","+526","2","0","2","1/126.5","1/253.0","1/0.0","1/253.0"
2026-06-15,"マギアレコード 魔法少女まどか☆マギカ外伝","520","755","+400","2","0","3","1/151.0","1/377.5","1/0.0","1/251.7"
2026-06-15,"モンスターハンターライズ","493","810","-751","0","2","3","1/162.0","1/0.0","1/405.0","1/270.0"
2026-06-15,"モンスターハンターライズ","494","194","-246","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-15,"モンスターハンターライズ","495","4,699","+2,853","0","12","45","1/82.4","1/0.0","1/391.6","1/104.4"
2026-06-15,"化物語","511","1,947","-1,761","10","7","0","1/114.5","1/194.7","1/278.1","1/0.0"
2026-06-15,"化物語","512","2,267","-1,397","14","7","0","1/108.0","1/161.9","1/323.9","1/0.0"
2026-06-15,"化物語","513","1,434","+2,221","21","7","0","1/51.2","1/68.3","1/204.9","1/0.0"
2026-06-15,"攻殻機動隊","508","3,128","+1,875","23","13","0","1/86.9","1/136.0","1/240.6","1/0.0"
2026-06-15,"攻殻機動隊","509","5,250","-84","37","23","0","1/87.5","1/141.9","1/228.3","1/0.0"
2026-06-15,"攻殻機動隊","510","5,743","-2,431","28","20","0","1/119.6","1/205.1","1/287.1","1/0.0"
2026-06-15,"新ハナビ","531","702","-456","1","2","0","1/234.0","1/702.0","1/351.0","1/0.0"
2026-06-15,"新ハナビ","532","1,075","-428","1","7","0","1/134.4","1/1075.0","1/153.6","1/0.0"
2026-06-15,"新ハナビ","533","196","-246","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-15,"沖ドキ!DUO アンコール","527","2,849","-1,916","15","8","0","1/123.9","1/189.9","1/356.1","1/0.0"
2026-06-15,"沖ドキ!DUO アンコール","528","825","-540","4","3","0","1/117.9","1/206.2","1/275.0","1/0.0"
2026-06-15,"沖ドキ!DUO アンコール","529","412","-133","3","0","0","1/137.3","1/137.3","1/0.0","1/0.0"
2026-06-15,"沖ドキ!ゴージャス 25Φ","524","1,937","+1,481","18","9","0","1/71.7","1/107.6","1/215.2","1/0.0"
2026-06-15,"沖ドキ!ゴージャス 25Φ","525","422","+470","4","3","0","1/60.3","1/105.5","1/140.7","1/0.0"
2026-06-15,"沖ドキ!ゴージャス 25Φ","526","869","+232","6","3","0","1/96.6","1/144.8","1/289.7","1/0.0"
2026-06-15,"A‐SLOT+ 異世界かるてっと","540","1,910","-105","10","8","0","1/106.1","1/191.0","1/238.8","1/0.0"
2026-06-15,"A‐SLOT+ 異世界かるてっと","541","1,271","-218","6","5","0","1/115.5","1/211.8","1/254.2","1/0.0"
2026-06-15,"SHAKE BONUS TRIGGER","544","1,190","-765","1","2","0","1/396.7","1/1190.0","1/595.0","1/0.0"
2026-06-15,"SHAKE BONUS TRIGGER","545","2,229","+610","8","4","0","1/185.8","1/278.6","1/557.2","1/0.0"
2026-06-15,"アレックス ブライト","546","2,080","-1,172","4","5","0","1/231.1","1/520.0","1/416.0","1/0.0"
2026-06-15,"アレックス ブライト","547","1,760","-1,312","2","6","0","1/220.0","1/880.0","1/293.3","1/0.0"
2026-06-15,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","542","2,575","+1,677","13","7","0","1/128.8","1/198.1","1/367.9","1/0.0"
2026-06-15,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","543","3,024","+709","10","14","0","1/126.0","1/302.4","1/216.0","1/0.0"
2026-06-15,"不二子BT","548","2,779","-498","16","7","0","1/120.8","1/173.7","1/397.0","1/0.0"
2026-06-15,"不二子BT","549","1,366","-414","7","4","0","1/124.2","1/195.1","1/341.5","1/0.0"
2026-06-15,"スーパーブラックジャック","500","3,838","+119","0","6","36","1/91.4","1/0.0","1/639.7","1/106.6"
2026-06-15,"吉宗","501","2,450","-1,958","2","3","0","1/490.0","1/1225.0","1/816.7","1/0.0"
2026-06-15,"主役は銭形5","502","560","-400","2","1","0","1/186.7","1/280.0","1/560.0","1/0.0"
2026-06-15,"バイオハザード5","503","3,809","-597","0","7","14","1/181.4","1/0.0","1/544.1","1/272.1"
2026-06-15,"新鬼武者3","504","1,269","+2,495","18","12","0","1/42.3","1/70.5","1/105.8","1/0.0"
2026-06-15,"とある科学の超電磁砲2","505","0","0","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-15,"バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION","506","2,129","-1,060","16","0","11","1/78.9","1/133.1","1/0.0","1/193.5"
2026-06-15,"ゴッドイーター リザレクション","507","2,684","-1,340","0","5","15","1/134.2","1/0.0","1/536.8","1/178.9"
2026-06-15,"クランキークレスト","530","2,246","+358","10","5","0","1/149.7","1/224.6","1/449.2","1/0.0"
