日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-26,"革命機ヴァルヴレイヴ2","550","1,980","-2,347","2","2","0","1/495.0","1/990.0","1/990.0","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","551","1,177","-765","5","1","0","1/196.2","1/235.4","1/1177.0","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","552","4,344","+1,439","48","3","0","1/85.2","1/90.5","1/1448.0","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","553","2,885","+1,064","44","2","0","1/62.7","1/65.6","1/1442.5","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","554","1,357","-428","9","1","0","1/135.7","1/150.8","1/1357.0","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","555","3,424","-2,494","18","3","0","1/163.0","1/190.2","1/1141.3","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","556","2,789","+540","26","3","0","1/96.2","1/107.3","1/929.7","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","557","357","-274","2","1","0","1/119.0","1/178.5","1/357.0","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","558","513","-14","4","0","0","1/128.2","1/128.2","1/0.0","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","559","3,578","-3,671","7","3","0","1/357.8","1/511.1","1/1192.7","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","560","1,720","-1,989","1","3","0","1/430.0","1/1720.0","1/573.3","1/0.0"
2026-06-26,"革命機ヴァルヴレイヴ2","561","5,599","-4,898","15","6","0","1/266.6","1/373.3","1/933.2","1/0.0"
2026-06-26,"スマスロ北斗の拳","427","468","+49","5","2","0","1/66.9","1/93.6","1/234.0","1/0.0"
2026-06-26,"スマスロ北斗の拳","428","1,102","-1,326","2","2","0","1/275.5","1/551.0","1/551.0","1/0.0"
2026-06-26,"スマスロ北斗の拳","429","119","+105","2","1","0","1/39.7","1/59.5","1/119.0","1/0.0"
2026-06-26,"スマスロ北斗の拳","430","2,045","+2,558","42","7","0","1/41.7","1/48.7","1/292.1","1/0.0"
2026-06-26,"スマスロ北斗の拳","431","1,569","-835","10","2","0","1/130.8","1/156.9","1/784.5","1/0.0"
2026-06-26,"スマスロ北斗の拳","432","600","-442","3","2","0","1/120.0","1/200.0","1/300.0","1/0.0"
2026-06-26,"スマスロ北斗の拳","433","1,844","+119","20","10","0","1/61.5","1/92.2","1/184.4","1/0.0"
2026-06-26,"スマスロ北斗の拳","434","110","+133","2","1","0","1/36.7","1/55.0","1/110.0","1/0.0"
2026-06-26,"スマスロ北斗の拳","435","2,040","+77","26","2","0","1/72.9","1/78.5","1/1020.0","1/0.0"
2026-06-26,"スマスロ北斗の拳","436","998","-456","7","2","0","1/110.9","1/142.6","1/499.0","1/0.0"
2026-06-26,"モンキーターンV","467","3,240","-456","0","7","18","1/129.6","1/0.0","1/462.9","1/180.0"
2026-06-26,"モンキーターンV","468","5,051","-3,063","0","12","24","1/140.3","1/0.0","1/420.9","1/210.5"
2026-06-26,"モンキーターンV","469","3,355","+316","0","7","19","1/129.0","1/0.0","1/479.3","1/176.6"
2026-06-26,"モンキーターンV","470","1,440","-133","0","4","10","1/102.9","1/0.0","1/360.0","1/144.0"
2026-06-26,"モンキーターンV","471","778","-793","0","2","2","1/194.5","1/0.0","1/389.0","1/389.0"
2026-06-26,"モンキーターンV","472","1,070","-512","0","2","2","1/267.5","1/0.0","1/535.0","1/535.0"
2026-06-26,"モンキーターンV","473","4,513","-1,172","0","9","24","1/136.8","1/0.0","1/501.4","1/188.0"
2026-06-26,"モンキーターンV","474","5,766","+2,600","0","12","34","1/125.3","1/0.0","1/480.5","1/169.6"
2026-06-26,"モンキーターンV","475","4,031","-1,130","0","9","23","1/126.0","1/0.0","1/447.9","1/175.3"
2026-06-26,"東京喰種","454","7,132","+4,307","0","18","42","1/118.9","1/0.0","1/396.2","1/169.8"
2026-06-26,"東京喰種","455","3,839","-115","0","11","22","1/116.3","1/0.0","1/349.0","1/174.5"
2026-06-26,"東京喰種","456","5,779","-1,807","0","17","21","1/152.1","1/0.0","1/339.9","1/275.2"
2026-06-26,"東京喰種","457","2,271","+316","0","6","16","1/103.2","1/0.0","1/378.5","1/141.9"
2026-06-26,"東京喰種","458","5,909","+5,125","0","11","39","1/118.2","1/0.0","1/537.2","1/151.5"
2026-06-26,"東京喰種","459","3,019","+442","0","7","14","1/143.8","1/0.0","1/431.3","1/215.6"
2026-06-26,"東京喰種","460","5,669","-2,979","0","22","22","1/128.8","1/0.0","1/257.7","1/257.7"
2026-06-26,"東京喰種","461","4,699","-2,621","0","12","20","1/146.8","1/0.0","1/391.6","1/234.9"
2026-06-26,"東京喰種","462","7,623","+3,829","0","18","50","1/112.1","1/0.0","1/423.5","1/152.5"
2026-06-26,"ミリオンゴッド‐神々の軌跡‐","562","4,856","-3,505","0","11","0","1/441.5","1/0.0","1/441.5","1/0.0"
2026-06-26,"ミリオンゴッド‐神々の軌跡‐","563","6,049","-1,842","0","24","0","1/252.0","1/0.0","1/252.0","1/0.0"
2026-06-26,"ミリオンゴッド‐神々の軌跡‐","564","4,740","-3,568","2","14","0","1/296.2","1/2370.0","1/338.6","1/0.0"
2026-06-26,"ミリオンゴッド‐神々の軌跡‐","565","4,472","-3,905","0","9","0","1/496.9","1/0.0","1/496.9","1/0.0"
2026-06-26,"ミリオンゴッド‐神々の軌跡‐","566","4,890","+3,284","0","31","0","1/157.7","1/0.0","1/157.7","1/0.0"
2026-06-26,"ミリオンゴッド‐神々の軌跡‐","567","4,487","+246","0","20","0","1/224.3","1/0.0","1/224.3","1/0.0"
2026-06-26,"ミリオンゴッド‐神々の軌跡‐","568","5,342","-2,094","4","21","0","1/213.7","1/1335.5","1/254.4","1/0.0"
2026-06-26,"ビッグドリーム THE GOLDEN PUSHER","421","1,188","-344","11","3","0","1/84.9","1/108.0","1/396.0","1/0.0"
2026-06-26,"ビッグドリーム THE GOLDEN PUSHER","422","2,253","-2,031","13","6","0","1/118.6","1/173.3","1/375.5","1/0.0"
2026-06-26,"ビッグドリーム THE GOLDEN PUSHER","423","1,666","-1,537","9","8","0","1/98.0","1/185.1","1/208.2","1/0.0"
2026-06-26,"ビッグドリーム THE GOLDEN PUSHER","424","2,575","-3,021","12","7","0","1/135.5","1/214.6","1/367.9","1/0.0"
2026-06-26,"ビッグドリーム THE GOLDEN PUSHER","425","2,277","-2,242","11","5","0","1/142.3","1/207.0","1/455.4","1/0.0"
2026-06-26,"ビッグドリーム THE GOLDEN PUSHER","426","3,085","-3,739","12","9","0","1/146.9","1/257.1","1/342.8","1/0.0"
2026-06-26,"スマスロ炎炎ノ消防隊2","450","6,019","+2,495","49","18","0","1/89.8","1/122.8","1/334.4","1/0.0"
2026-06-26,"スマスロ炎炎ノ消防隊2","451","5,165","-4,375","15","11","0","1/198.7","1/344.3","1/469.5","1/0.0"
2026-06-26,"スマスロ炎炎ノ消防隊2","452","1,457","-891","5","5","0","1/145.7","1/291.4","1/291.4","1/0.0"
2026-06-26,"スマスロ炎炎ノ消防隊2","453","3,328","+2,916","30","12","0","1/79.2","1/110.9","1/277.3","1/0.0"
2026-06-26,"ソードアート・オンラインII","463","8,142","+148","66","0","0","1/123.4","1/123.4","1/0.0","1/0.0"
2026-06-26,"ソードアート・オンラインII","464","7,942","-3,757","68","0","0","1/116.8","1/116.8","1/0.0","1/0.0"
2026-06-26,"ソードアート・オンラインII","465","7,577","-3,800","62","0","0","1/122.2","1/122.2","1/0.0","1/0.0"
2026-06-26,"ソードアート・オンラインII","466","8,465","+4,763","78","0","0","1/108.5","1/108.5","1/0.0","1/0.0"
2026-06-26,"バイオハザード RE:3","514","2,572","-1,691","19","36","0","1/46.8","1/135.4","1/71.4","1/0.0"
2026-06-26,"バイオハザード RE:3","515","1,315","+1,228","23","31","0","1/24.4","1/57.2","1/42.4","1/0.0"
2026-06-26,"バイオハザード RE:3","516","2,306","-133","24","34","0","1/39.8","1/96.1","1/67.8","1/0.0"
2026-06-26,"バイオハザード RE:3","517","1,774","-1,565","9","18","0","1/65.7","1/197.1","1/98.6","1/0.0"
2026-06-26,"ファンキージャグラー2","578","3,899","-428","15","9","0","1/162.5","1/259.9","1/433.2","1/0.0"
2026-06-26,"ファンキージャグラー2","579","2,334","+456","10","6","0","1/145.9","1/233.4","1/389.0","1/0.0"
2026-06-26,"ファンキージャグラー2","580","4,936","+681","21","16","0","1/133.4","1/235.0","1/308.5","1/0.0"
2026-06-26,"ファンキージャグラー2","581","4,561","+358","20","10","0","1/152.0","1/228.1","1/456.1","1/0.0"
2026-06-26,"戦国乙女5 業火を穿つ宿焔の双刃","417","6,481","-5,216","34","6","0","1/162.0","1/190.6","1/1080.2","1/0.0"
2026-06-26,"戦国乙女5 業火を穿つ宿焔の双刃","418","5,848","+95","61","17","0","1/75.0","1/95.9","1/344.0","1/0.0"
2026-06-26,"戦国乙女5 業火を穿つ宿焔の双刃","419","6,355","+1,329","59","20","0","1/80.4","1/107.7","1/317.8","1/0.0"
2026-06-26,"戦国乙女5 業火を穿つ宿焔の双刃","420","5,897","-3,330","39","14","0","1/111.3","1/151.2","1/421.2","1/0.0"
2026-06-26,"機動戦士ガンダムユニコーン 覚醒DRIVE","476","2,368","-2,389","19","4","0","1/103.0","1/124.6","1/592.0","1/0.0"
2026-06-26,"機動戦士ガンダムユニコーン 覚醒DRIVE","477","1,224","-274","20","4","0","1/51.0","1/61.2","1/306.0","1/0.0"
2026-06-26,"機動戦士ガンダムユニコーン 覚醒DRIVE","478","1,383","-316","21","4","0","1/55.3","1/65.9","1/345.8","1/0.0"
2026-06-26,"機動戦士ガンダムユニコーン 覚醒DRIVE","479","2,257","-2,621","12","4","0","1/141.1","1/188.1","1/564.2","1/0.0"
2026-06-26,"真打 吉宗","489","3,576","+3,211","63","14","0","1/46.4","1/56.8","1/255.4","1/0.0"
2026-06-26,"真打 吉宗","490","2,257","-2,536","9","10","0","1/118.8","1/250.8","1/225.7","1/0.0"
2026-06-26,"真打 吉宗","491","2,920","-1,621","25","11","0","1/81.1","1/116.8","1/265.5","1/0.0"
2026-06-26,"真打 吉宗","492","3,513","+695","46","13","0","1/59.5","1/76.4","1/270.2","1/0.0"
2026-06-26,"鉄拳6","496","1,942","+2,989","14","24","0","1/51.1","1/138.7","1/80.9","1/0.0"
2026-06-26,"鉄拳6","497","1,661","+1,927","16","13","0","1/57.3","1/103.8","1/127.8","1/0.0"
2026-06-26,"鉄拳6","498","1,176","-316","4","5","0","1/130.7","1/294.0","1/235.2","1/0.0"
2026-06-26,"鉄拳6","499","1,850","-2,326","4","2","0","1/308.3","1/462.5","1/925.0","1/0.0"
2026-06-26,"アズールレーン THE ANIMATION","521","1,644","-2,515","0","6","0","1/274.0","1/0.0","1/274.0","1/0.0"
2026-06-26,"アズールレーン THE ANIMATION","522","1,840","+119","29","10","0","1/47.2","1/63.4","1/184.0","1/0.0"
2026-06-26,"アズールレーン THE ANIMATION","523","690","+1,270","25","3","0","1/24.6","1/27.6","1/230.0","1/0.0"
2026-06-26,"いざ！番長","486","1,146","-568","7","3","0","1/114.6","1/163.7","1/382.0","1/0.0"
2026-06-26,"いざ！番長","487","797","+232","7","4","0","1/72.5","1/113.9","1/199.2","1/0.0"
2026-06-26,"いざ！番長","488","3,182","-358","28","12","0","1/79.5","1/113.6","1/265.2","1/0.0"
2026-06-26,"ウルトラミラクルジャグラー","390","5,934","+1,116","29","15","0","1/134.9","1/204.6","1/395.6","1/0.0"
2026-06-26,"ウルトラミラクルジャグラー","391","1,123","-260","4","2","0","1/187.2","1/280.8","1/561.5","1/0.0"
2026-06-26,"ウルトラミラクルジャグラー","392","6,297","+3,852","38","20","0","1/108.6","1/165.7","1/314.9","1/0.0"
2026-06-26,"かぐや様は告らせたい","483","984","-849","2","2","4","1/123.0","1/492.0","1/492.0","1/246.0"
2026-06-26,"かぐや様は告らせたい","484","4,097","-1,804","16","5","19","1/102.4","1/256.1","1/819.4","1/215.6"
2026-06-26,"かぐや様は告らせたい","485","3,653","-4,148","4","8","16","1/130.5","1/913.2","1/456.6","1/228.3"
2026-06-26,"からくりサーカス","480","3,058","+2,453","0","5","32","1/82.6","1/0.0","1/611.6","1/95.6"
2026-06-26,"からくりサーカス","481","3,713","-3,757","0","9","13","1/168.8","1/0.0","1/412.6","1/285.6"
2026-06-26,"からくりサーカス","482","2,930","-852","0","6","20","1/112.7","1/0.0","1/488.3","1/146.5"
2026-06-26,"ゴーゴージャグラー3","387","2,535","-456","8","10","0","1/140.8","1/316.9","1/253.5","1/0.0"
2026-06-26,"ゴーゴージャグラー3","388","5,742","+217","26","16","0","1/136.7","1/220.8","1/358.9","1/0.0"
2026-06-26,"ゴーゴージャグラー3","389","1,795","-737","4","7","0","1/163.2","1/448.8","1/256.4","1/0.0"
2026-06-26,"ジャグラーガールズ","384","1,447","-190","5","3","0","1/180.9","1/289.4","1/482.3","1/0.0"
2026-06-26,"ジャグラーガールズ","385","5,218","+1,032","23","17","0","1/130.4","1/226.9","1/306.9","1/0.0"
2026-06-26,"ジャグラーガールズ","386","1,152","-526","2","3","0","1/230.4","1/576.0","1/384.0","1/0.0"
2026-06-26,"スマスロ サンダーV","537","2,954","-3,084","2","6","0","1/369.2","1/1477.0","1/492.3","1/0.0"
2026-06-26,"スマスロ サンダーV","538","1,944","-554","6","4","0","1/194.4","1/324.0","1/486.0","1/0.0"
2026-06-26,"スマスロ サンダーV","539","3,139","+1,453","14","5","0","1/165.2","1/224.2","1/627.8","1/0.0"
2026-06-26,"スマスロ ハナビ","534","1,681","-919","3","4","0","1/240.1","1/560.3","1/420.2","1/0.0"
2026-06-26,"スマスロ ハナビ","535","1,324","-526","3","2","0","1/264.8","1/441.3","1/662.0","1/0.0"
2026-06-26,"スマスロ ハナビ","536","1,803","-1,102","3","3","0","1/300.5","1/601.0","1/601.0","1/0.0"
2026-06-26,"ニューパルサーSPⅢ","569","4,212","-190","14","14","0","1/150.4","1/300.9","1/300.9","1/0.0"
2026-06-26,"ニューパルサーSPⅢ","570","1,030","-653","2","1","0","1/343.3","1/515.0","1/1030.0","1/0.0"
2026-06-26,"ニューパルサーSPⅢ","571","1,417","-625","3","3","0","1/236.2","1/472.3","1/472.3","1/0.0"
2026-06-26,"ハッピージャグラーVIII","381","1,926","-597","5","3","0","1/240.8","1/385.2","1/642.0","1/0.0"
2026-06-26,"ハッピージャグラーVIII","382","5,171","+695","25","12","0","1/139.8","1/206.8","1/430.9","1/0.0"
2026-06-26,"ハッピージャグラーVIII","383","2,660","+498","14","3","0","1/156.5","1/190.0","1/886.7","1/0.0"
2026-06-26,"マギアレコード 魔法少女まどか☆マギカ外伝","518","1,682","-161","6","0","7","1/129.4","1/280.3","1/0.0","1/240.3"
2026-06-26,"マギアレコード 魔法少女まどか☆マギカ外伝","519","1,779","-1,761","9","0","1","1/177.9","1/197.7","1/0.0","1/1779.0"
2026-06-26,"マギアレコード 魔法少女まどか☆マギカ外伝","520","2,705","-470","10","0","10","1/135.2","1/270.5","1/0.0","1/270.5"
2026-06-26,"モンスターハンターライズ","493","3,011","-1,130","0","7","19","1/115.8","1/0.0","1/430.1","1/158.5"
2026-06-26,"モンスターハンターライズ","494","6,125","+13,806","0","5","84","1/68.8","1/0.0","1/1225.0","1/72.9"
2026-06-26,"モンスターハンターライズ","495","3,130","-597","0","6","22","1/111.8","1/0.0","1/521.7","1/142.3"
2026-06-26,"化物語","511","2,646","+175","27","12","0","1/67.8","1/98.0","1/220.5","1/0.0"
2026-06-26,"化物語","512","1,930","+302","25","8","0","1/58.5","1/77.2","1/241.2","1/0.0"
2026-06-26,"化物語","513","2,531","-2,115","15","8","0","1/110.0","1/168.7","1/316.4","1/0.0"
2026-06-26,"攻殻機動隊","508","2,712","-3,463","4","8","0","1/226.0","1/678.0","1/339.0","1/0.0"
2026-06-26,"攻殻機動隊","509","4,004","-3,736","11","16","0","1/148.3","1/364.0","1/250.2","1/0.0"
2026-06-26,"攻殻機動隊","510","4,381","+432","27","12","0","1/112.3","1/162.3","1/365.1","1/0.0"
2026-06-26,"新ハナビ","531","1,873","+625","9","6","0","1/124.9","1/208.1","1/312.2","1/0.0"
2026-06-26,"新ハナビ","532","851","-14","3","3","0","1/141.8","1/283.7","1/283.7","1/0.0"
2026-06-26,"新ハナビ","533","640","-526","0","2","0","1/320.0","1/0.0","1/320.0","1/0.0"
2026-06-26,"沖ドキ!DUO アンコール","527","1,837","-1,635","9","2","0","1/167.0","1/204.1","1/918.5","1/0.0"
2026-06-26,"沖ドキ!DUO アンコール","528","1,500","-933","8","3","0","1/136.4","1/187.5","1/500.0","1/0.0"
2026-06-26,"沖ドキ!DUO アンコール","529","1,899","-1,649","9","3","0","1/158.2","1/211.0","1/633.0","1/0.0"
2026-06-26,"沖ドキ!ゴージャス 25Φ","524","2,146","-14","13","6","0","1/112.9","1/165.1","1/357.7","1/0.0"
2026-06-26,"沖ドキ!ゴージャス 25Φ","525","366","-372","0","2","0","1/183.0","1/0.0","1/183.0","1/0.0"
2026-06-26,"沖ドキ!ゴージャス 25Φ","526","3,252","-2,242","9","9","0","1/180.7","1/361.3","1/361.3","1/0.0"
2026-06-26,"A‐SLOT+ 異世界かるてっと","540","2,664","-386","14","11","0","1/106.6","1/190.3","1/242.2","1/0.0"
2026-06-26,"A‐SLOT+ 異世界かるてっと","541","2,328","+512","16","11","0","1/86.2","1/145.5","1/211.6","1/0.0"
2026-06-26,"SHAKE BONUS TRIGGER","544","1,538","-583","2","2","0","1/384.5","1/769.0","1/769.0","1/0.0"
2026-06-26,"SHAKE BONUS TRIGGER","545","3,744","+3,295","21","8","0","1/129.1","1/178.3","1/468.0","1/0.0"
2026-06-26,"アレックス ブライト","546","2,903","+288","11","9","0","1/145.2","1/263.9","1/322.6","1/0.0"
2026-06-26,"アレックス ブライト","547","2,492","+1,017","9","18","0","1/92.3","1/276.9","1/138.4","1/0.0"
2026-06-26,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","542","1,042","-442","3","0","0","1/347.3","1/347.3","1/0.0","1/0.0"
2026-06-26,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","543","4,743","+414","17","12","0","1/163.6","1/279.0","1/395.2","1/0.0"
2026-06-26,"不二子BT","548","956","-947","2","1","0","1/318.7","1/478.0","1/956.0","1/0.0"
2026-06-26,"不二子BT","549","2,114","-681","10","6","0","1/132.1","1/211.4","1/352.3","1/0.0"
2026-06-26,"スーパーブラックジャック","500","1,240","-821","0","1","8","1/137.8","1/0.0","1/1240.0","1/155.0"
2026-06-26,"吉宗","501","4,006","+2,095","11","4","0","1/267.1","1/364.2","1/1001.5","1/0.0"
2026-06-26,"主役は銭形5","502","4,894","-4,148","19","14","0","1/148.3","1/257.6","1/349.6","1/0.0"
2026-06-26,"バイオハザード5","503","2,672","+1,116","0","5","10","1/178.1","1/0.0","1/534.4","1/267.2"
2026-06-26,"新鬼武者3","504","2,705","-70","27","3","0","1/90.2","1/100.2","1/901.7","1/0.0"
2026-06-26,"とある科学の超電磁砲2","505","505","+807","5","3","0","1/63.1","1/101.0","1/168.3","1/0.0"
2026-06-26,"バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION","506","5,699","+2,327","48","0","58","1/53.8","1/118.7","1/0.0","1/98.3"
2026-06-26,"東京リベンジャーズ","507","5,487","-2,263","22","8","0","1/182.9","1/249.4","1/685.9","1/0.0"
2026-06-26,"クランキークレスト","530","1,246","-1,004","1","3","0","1/311.5","1/1246.0","1/415.3","1/0.0"
