日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-17,"マイジャグラーV","395","6,645","+2,032","31","24","0","1/120.8","1/214.4","1/276.9","1/0.0"
2026-06-17,"マイジャグラーV","396","2,183","-667","6","5","0","1/198.5","1/363.8","1/436.6","1/0.0"
2026-06-17,"マイジャグラーV","397","3,739","+709","19","5","0","1/155.8","1/196.8","1/747.8","1/0.0"
2026-06-17,"マイジャグラーV","398","4,568","-639","15","13","0","1/163.1","1/304.5","1/351.4","1/0.0"
2026-06-17,"マイジャグラーV","399","7,036","+1,158","32","21","0","1/132.8","1/219.9","1/335.0","1/0.0"
2026-06-17,"マイジャグラーV","400","2,731","-147","10","7","0","1/160.6","1/273.1","1/390.1","1/0.0"
2026-06-17,"マイジャグラーV","401","2,363","-246","8","5","0","1/181.8","1/295.4","1/472.6","1/0.0"
2026-06-17,"マイジャグラーV","402","4,176","+330","18","9","0","1/154.7","1/232.0","1/464.0","1/0.0"
2026-06-17,"マイジャグラーV","403","5,381","+2,643","24","26","0","1/107.6","1/224.2","1/207.0","1/0.0"
2026-06-17,"マイジャグラーV","404","3,472","-2,284","4","7","0","1/315.6","1/868.0","1/496.0","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","405","3,533","-3,000","20","14","0","1/103.9","1/176.7","1/252.4","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","406","2,926","-681","25","9","0","1/86.1","1/117.0","1/325.1","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","407","2,475","+4,807","55","15","0","1/35.4","1/45.0","1/165.0","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","408","3,597","+4,375","68","18","0","1/41.8","1/52.9","1/199.8","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","409","4,033","+189","45","20","0","1/62.0","1/89.6","1/201.7","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","410","5,232","+1,632","69","27","0","1/54.5","1/75.8","1/193.8","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","411","3,237","-1,757","24","11","0","1/92.5","1/134.9","1/294.3","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","412","3,046","-2,473","18","12","0","1/101.5","1/169.2","1/253.8","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","413","3,318","-557","33","11","0","1/75.4","1/100.5","1/301.6","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","414","2,586","+568","37","10","0","1/55.0","1/69.9","1/258.6","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","415","2,958","-1,526","24","13","0","1/79.9","1/123.2","1/227.5","1/0.0"
2026-06-17,"甲鉄城のカバネリ 海門(うなと)決戦","416","4,718","-2,305","36","17","0","1/89.0","1/131.1","1/277.5","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","550","1,404","+246","14","1","0","1/93.6","1/100.3","1/1404.0","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","551","2,146","+4,102","46","4","0","1/42.9","1/46.7","1/536.5","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","552","2,222","-2,600","3","2","0","1/444.4","1/740.7","1/1111.0","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","553","2,594","-2,452","5","2","0","1/370.6","1/518.8","1/1297.0","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","554","2,170","-1,579","4","1","0","1/434.0","1/542.5","1/2170.0","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","555","2,550","+1,190","22","1","0","1/110.9","1/115.9","1/2550.0","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","556","1,708","-1,902","2","2","0","1/427.0","1/854.0","1/854.0","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","557","1,294","-70","10","3","0","1/99.5","1/129.4","1/431.3","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","558","3,949","-1,453","27","5","0","1/123.4","1/146.3","1/789.8","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","559","1,100","+3,000","30","0","0","1/36.7","1/36.7","1/0.0","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","560","3,330","-3,126","6","3","0","1/370.0","1/555.0","1/1110.0","1/0.0"
2026-06-17,"革命機ヴァルヴレイヴ2","561","3,099","-260","34","1","0","1/88.5","1/91.1","1/3099.0","1/0.0"
2026-06-17,"北斗の拳 転生の章2","427","4,755","+2,352","71","14","0","1/55.9","1/67.0","1/339.6","1/0.0"
2026-06-17,"北斗の拳 転生の章2","428","2,727","+2,137","59","7","0","1/41.3","1/46.2","1/389.6","1/0.0"
2026-06-17,"北斗の拳 転生の章2","429","7,720","-2,179","69","24","0","1/83.0","1/111.9","1/321.7","1/0.0"
2026-06-17,"北斗の拳 転生の章2","430","2,958","-905","28","8","0","1/82.2","1/105.6","1/369.8","1/0.0"
2026-06-17,"北斗の拳 転生の章2","431","4,467","-4,648","17","8","0","1/178.7","1/262.8","1/558.4","1/0.0"
2026-06-17,"北斗の拳 転生の章2","432","4,031","+3,737","66","10","0","1/53.0","1/61.1","1/403.1","1/0.0"
2026-06-17,"北斗の拳 転生の章2","433","1,222","-1,004","7","3","0","1/122.2","1/174.6","1/407.3","1/0.0"
2026-06-17,"北斗の拳 転生の章2","434","3,363","-1,102","32","10","0","1/80.1","1/105.1","1/336.3","1/0.0"
2026-06-17,"北斗の拳 転生の章2","435","1,068","-947","5","3","0","1/133.5","1/213.6","1/356.0","1/0.0"
2026-06-17,"北斗の拳 転生の章2","436","3,828","+7,701","85","14","0","1/38.7","1/45.0","1/273.4","1/0.0"
2026-06-17,"モンキーターンV","467","4,920","-456","0","11","27","1/129.5","1/0.0","1/447.3","1/182.2"
2026-06-17,"モンキーターンV","468","334","-161","0","1","2","1/111.3","1/0.0","1/334.0","1/167.0"
2026-06-17,"モンキーターンV","469","7,183","+6,629","0","15","67","1/87.6","1/0.0","1/478.9","1/107.2"
2026-06-17,"モンキーターンV","470","929","-568","0","2","4","1/154.8","1/0.0","1/464.5","1/232.2"
2026-06-17,"モンキーターンV","471","1,748","-1,270","0","2","8","1/174.8","1/0.0","1/874.0","1/218.5"
2026-06-17,"モンキーターンV","472","2,118","+372","0","4","11","1/141.2","1/0.0","1/529.5","1/192.5"
2026-06-17,"モンキーターンV","473","1,761","-849","0","4","10","1/125.8","1/0.0","1/440.2","1/176.1"
2026-06-17,"モンキーターンV","474","2,674","-1,509","0","6","13","1/140.7","1/0.0","1/445.7","1/205.7"
2026-06-17,"モンキーターンV","475","2,078","-835","0","5","10","1/138.5","1/0.0","1/415.6","1/207.8"
2026-06-17,"東京喰種","454","6,914","+5,966","0","15","46","1/113.3","1/0.0","1/460.9","1/150.3"
2026-06-17,"東京喰種","455","6,516","-2,642","0","24","20","1/148.1","1/0.0","1/271.5","1/325.8"
2026-06-17,"東京喰種","456","6,230","+1,421","0","17","26","1/144.9","1/0.0","1/366.5","1/239.6"
2026-06-17,"東京喰種","457","7,193","+3,420","0","17","41","1/124.0","1/0.0","1/423.1","1/175.4"
2026-06-17,"東京喰種","458","6,497","-1,105","0","27","27","1/120.3","1/0.0","1/240.6","1/240.6"
2026-06-17,"東京喰種","459","5,015","+264","0","13","23","1/139.3","1/0.0","1/385.8","1/218.0"
2026-06-17,"東京喰種","460","5,101","-1,315","0","13","19","1/159.4","1/0.0","1/392.4","1/268.5"
2026-06-17,"東京喰種","461","8,450","+9,482","0","18","65","1/101.8","1/0.0","1/469.4","1/130.0"
2026-06-17,"東京喰種","462","9,439","+369","0","27","41","1/138.8","1/0.0","1/349.6","1/230.2"
2026-06-17,"ミリオンゴッド‐神々の軌跡‐","562","5,584","-4,716","0","12","0","1/465.3","1/0.0","1/465.3","1/0.0"
2026-06-17,"ミリオンゴッド‐神々の軌跡‐","563","3,695","-3,000","0","8","0","1/461.9","1/0.0","1/461.9","1/0.0"
2026-06-17,"ミリオンゴッド‐神々の軌跡‐","564","5,579","-1,074","6","27","0","1/169.1","1/929.8","1/206.6","1/0.0"
2026-06-17,"ミリオンゴッド‐神々の軌跡‐","565","5,885","-1,421","6","29","0","1/168.1","1/980.8","1/202.9","1/0.0"
2026-06-17,"ミリオンゴッド‐神々の軌跡‐","566","3,883","-3,884","0","7","0","1/554.7","1/0.0","1/554.7","1/0.0"
2026-06-17,"ミリオンゴッド‐神々の軌跡‐","567","4,220","-73","8","24","0","1/131.9","1/527.5","1/175.8","1/0.0"
2026-06-17,"ミリオンゴッド‐神々の軌跡‐","568","6,360","-5,375","0","13","0","1/489.2","1/0.0","1/489.2","1/0.0"
2026-06-17,"ビッグドリーム THE GOLDEN PUSHER","421","1,578","-2,263","3","4","0","1/225.4","1/526.0","1/394.5","1/0.0"
2026-06-17,"ビッグドリーム THE GOLDEN PUSHER","422","587","-625","3","0","0","1/195.7","1/195.7","1/0.0","1/0.0"
2026-06-17,"ビッグドリーム THE GOLDEN PUSHER","423","1,006","+3,737","40","4","0","1/22.9","1/25.1","1/251.5","1/0.0"
2026-06-17,"ビッグドリーム THE GOLDEN PUSHER","424","3,930","-4,330","16","7","0","1/170.9","1/245.6","1/561.4","1/0.0"
2026-06-17,"ビッグドリーム THE GOLDEN PUSHER","425","1,179","+470","18","3","0","1/56.1","1/65.5","1/393.0","1/0.0"
2026-06-17,"ビッグドリーム THE GOLDEN PUSHER","426","2,034","-1,694","13","3","0","1/127.1","1/156.5","1/678.0","1/0.0"
2026-06-17,"スマスロ炎炎ノ消防隊2","450","4,639","-42","27","15","0","1/110.5","1/171.8","1/309.3","1/0.0"
2026-06-17,"スマスロ炎炎ノ消防隊2","451","2,375","0","12","7","0","1/125.0","1/197.9","1/339.3","1/0.0"
2026-06-17,"スマスロ炎炎ノ消防隊2","452","2,364","+3,739","21","4","0","1/94.6","1/112.6","1/591.0","1/0.0"
2026-06-17,"スマスロ炎炎ノ消防隊2","453","1,194","-470","6","2","0","1/149.2","1/199.0","1/597.0","1/0.0"
2026-06-17,"ソードアート・オンラインII","463","7,250","-2,621","61","0","0","1/118.9","1/118.9","1/0.0","1/0.0"
2026-06-17,"ソードアート・オンラインII","464","7,159","-5,739","59","0","0","1/121.3","1/121.3","1/0.0","1/0.0"
2026-06-17,"ソードアート・オンラインII","465","8,579","+2,875","72","0","0","1/119.2","1/119.2","1/0.0","1/0.0"
2026-06-17,"ソードアート・オンラインII","466","7,724","-3,800","71","0","0","1/108.8","1/108.8","1/0.0","1/0.0"
2026-06-17,"バイオハザード RE:3","417","1,255","-681","12","24","0","1/34.9","1/104.6","1/52.3","1/0.0"
2026-06-17,"バイオハザード RE:3","418","897","-863","5","13","0","1/49.8","1/179.4","1/69.0","1/0.0"
2026-06-17,"バイオハザード RE:3","419","669","-667","3","7","0","1/66.9","1/223.0","1/95.6","1/0.0"
2026-06-17,"バイオハザード RE:3","420","1,652","+2,137","27","35","0","1/26.6","1/61.2","1/47.2","1/0.0"
2026-06-17,"ファンキージャグラー2","578","2,961","+498","14","8","0","1/134.6","1/211.5","1/370.1","1/0.0"
2026-06-17,"ファンキージャグラー2","579","4,344","+821","20","12","0","1/135.8","1/217.2","1/362.0","1/0.0"
2026-06-17,"ファンキージャグラー2","580","1,039","-386","3","1","0","1/259.8","1/346.3","1/1039.0","1/0.0"
2026-06-17,"ファンキージャグラー2","581","2,464","-1,060","5","5","0","1/246.4","1/492.8","1/492.8","1/0.0"
2026-06-17,"東京リベンジャーズ","514","2,164","+1,312","16","6","0","1/98.4","1/135.2","1/360.7","1/0.0"
2026-06-17,"東京リベンジャーズ","515","1,556","-1,761","2","1","0","1/518.7","1/778.0","1/1556.0","1/0.0"
2026-06-17,"東京リベンジャーズ","516","1,390","+1,003","10","2","0","1/115.8","1/139.0","1/695.0","1/0.0"
2026-06-17,"東京リベンジャーズ","517","1,607","-1,565","2","1","0","1/535.7","1/803.5","1/1607.0","1/0.0"
2026-06-17,"機動戦士ガンダムユニコーン 覚醒DRIVE","476","1,946","-961","33","7","0","1/48.6","1/59.0","1/278.0","1/0.0"
2026-06-17,"機動戦士ガンダムユニコーン 覚醒DRIVE","477","2,852","-1,326","43","10","0","1/53.8","1/66.3","1/285.2","1/0.0"
2026-06-17,"機動戦士ガンダムユニコーン 覚醒DRIVE","478","1,450","-1,340","15","5","0","1/72.5","1/96.7","1/290.0","1/0.0"
2026-06-17,"機動戦士ガンダムユニコーン 覚醒DRIVE","479","945","+147","16","5","0","1/45.0","1/59.1","1/189.0","1/0.0"
2026-06-17,"真打 吉宗","489","3,427","-2,010","29","11","0","1/85.7","1/118.2","1/311.5","1/0.0"
2026-06-17,"真打 吉宗","490","4,761","+3,454","79","13","0","1/51.8","1/60.3","1/366.2","1/0.0"
2026-06-17,"真打 吉宗","491","2,150","-1,733","15","9","0","1/89.6","1/143.3","1/238.9","1/0.0"
2026-06-17,"真打 吉宗","492","3,883","+600","49","10","0","1/65.8","1/79.2","1/388.3","1/0.0"
2026-06-17,"鉄拳6","496","581","+2,474","10","10","0","1/29.1","1/58.1","1/58.1","1/0.0"
2026-06-17,"鉄拳6","497","1,387","-1,565","5","2","0","1/198.1","1/277.4","1/693.5","1/0.0"
2026-06-17,"鉄拳6","498","2,474","-1,621","11","9","0","1/123.7","1/224.9","1/274.9","1/0.0"
2026-06-17,"鉄拳6","499","1,861","-2,494","4","1","0","1/372.2","1/465.2","1/1861.0","1/0.0"
2026-06-17,"アズールレーン THE ANIMATION","521","613","+5,125","60","3","0","1/9.7","1/10.2","1/204.3","1/0.0"
2026-06-17,"アズールレーン THE ANIMATION","522","296","-428","0","1","0","1/296.0","1/0.0","1/296.0","1/0.0"
2026-06-17,"アズールレーン THE ANIMATION","523","2,560","-2,179","18","12","0","1/85.3","1/142.2","1/213.3","1/0.0"
2026-06-17,"いざ！番長","486","1,131","+63","11","6","0","1/66.5","1/102.8","1/188.5","1/0.0"
2026-06-17,"いざ！番長","487","778","-961","1","0","0","1/778.0","1/778.0","1/0.0","1/0.0"
2026-06-17,"いざ！番長","488","2,006","-597","17","6","0","1/87.2","1/118.0","1/334.3","1/0.0"
2026-06-17,"ウルトラミラクルジャグラー","390","6,100","+568","28","13","0","1/148.8","1/217.9","1/469.2","1/0.0"
2026-06-17,"ウルトラミラクルジャグラー","391","3,047","+1,843","18","11","0","1/105.1","1/169.3","1/277.0","1/0.0"
2026-06-17,"ウルトラミラクルジャグラー","392","3,288","+260","14","8","0","1/149.5","1/234.9","1/411.0","1/0.0"
2026-06-17,"かぐや様は告らせたい","483","3,853","+582","20","7","16","1/89.6","1/192.7","1/550.4","1/240.8"
2026-06-17,"かぐや様は告らせたい","484","357","-274","1","0","1","1/178.5","1/357.0","1/0.0","1/357.0"
2026-06-17,"かぐや様は告らせたい","485","3,210","+1,316","19","4","13","1/89.2","1/168.9","1/802.5","1/246.9"
2026-06-17,"からくりサーカス","480","1,356","-639","0","3","9","1/113.0","1/0.0","1/452.0","1/150.7"
2026-06-17,"からくりサーカス","481","1,826","-554","0","5","16","1/87.0","1/0.0","1/365.2","1/114.1"
2026-06-17,"からくりサーカス","482","3,605","-1,252","0","8","27","1/103.0","1/0.0","1/450.6","1/133.5"
2026-06-17,"ゴーゴージャグラー3","387","4,332","-105","16","13","0","1/149.4","1/270.8","1/333.2","1/0.0"
2026-06-17,"ゴーゴージャグラー3","388","2,899","-1,116","9","5","0","1/207.1","1/322.1","1/579.8","1/0.0"
2026-06-17,"ゴーゴージャグラー3","389","3,664","+203","15","10","0","1/146.6","1/244.3","1/366.4","1/0.0"
2026-06-17,"ジャグラーガールズ","384","3,110","+119","12","8","0","1/155.5","1/259.2","1/388.8","1/0.0"
2026-06-17,"ジャグラーガールズ","385","1,836","-653","4","7","0","1/166.9","1/459.0","1/262.3","1/0.0"
2026-06-17,"ジャグラーガールズ","386","2,159","-288","7","5","0","1/179.9","1/308.4","1/431.8","1/0.0"
2026-06-17,"スマスロ サンダーV","537","1,126","+105","6","1","0","1/160.9","1/187.7","1/1126.0","1/0.0"
2026-06-17,"スマスロ サンダーV","538","7,013","+1,032","26","21","0","1/149.2","1/269.7","1/334.0","1/0.0"
2026-06-17,"スマスロ サンダーV","539","1,301","-779","2","3","0","1/260.2","1/650.5","1/433.7","1/0.0"
2026-06-17,"スマスロ ハナビ","534","1,532","+316","7","2","0","1/170.2","1/218.9","1/766.0","1/0.0"
2026-06-17,"スマスロ ハナビ","535","374","-316","0","1","0","1/374.0","1/0.0","1/374.0","1/0.0"
2026-06-17,"スマスロ ハナビ","536","1,983","-119","6","5","0","1/180.3","1/330.5","1/396.6","1/0.0"
2026-06-17,"ニューパルサーSPⅢ","569","1,735","+1,144","11","6","0","1/102.1","1/157.7","1/289.2","1/0.0"
2026-06-17,"ニューパルサーSPⅢ","570","2,152","+175","9","5","0","1/153.7","1/239.1","1/430.4","1/0.0"
2026-06-17,"ニューパルサーSPⅢ","571","1,763","-28","6","4","0","1/176.3","1/293.8","1/440.8","1/0.0"
2026-06-17,"ハッピージャグラーVIII","381","5,496","+203","22","19","0","1/134.0","1/249.8","1/289.3","1/0.0"
2026-06-17,"ハッピージャグラーVIII","382","2,726","-667","9","3","0","1/227.2","1/302.9","1/908.7","1/0.0"
2026-06-17,"ハッピージャグラーVIII","383","1,805","-947","3","5","0","1/225.6","1/601.7","1/361.0","1/0.0"
2026-06-17,"マギアレコード 魔法少女まどか☆マギカ外伝","518","575","-737","1","0","0","1/575.0","1/575.0","1/0.0","1/0.0"
2026-06-17,"マギアレコード 魔法少女まどか☆マギカ外伝","519","3,619","-891","12","0","9","1/172.3","1/301.6","1/0.0","1/402.1"
2026-06-17,"マギアレコード 魔法少女まどか☆マギカ外伝","520","4,302","-821","12","0","14","1/165.5","1/358.5","1/0.0","1/307.3"
2026-06-17,"モンスターハンターライズ","493","2,943","-1,579","0","4","17","1/140.1","1/0.0","1/735.8","1/173.1"
2026-06-17,"モンスターハンターライズ","494","4,302","-2,347","0","8","23","1/138.8","1/0.0","1/537.8","1/187.0"
2026-06-17,"モンスターハンターライズ","495","2,548","-1,074","0","6","16","1/115.8","1/0.0","1/424.7","1/159.2"
2026-06-17,"化物語","511","1,296","+5,057","34","10","0","1/29.5","1/38.1","1/129.6","1/0.0"
2026-06-17,"化物語","512","1,430","-456","12","5","0","1/84.1","1/119.2","1/286.0","1/0.0"
2026-06-17,"化物語","513","1,433","-484","11","4","0","1/95.5","1/130.3","1/358.2","1/0.0"
2026-06-17,"攻殻機動隊","508","1,974","-1,989","5","5","0","1/197.4","1/394.8","1/394.8","1/0.0"
2026-06-17,"攻殻機動隊","509","2,190","-1,354","12","12","0","1/91.2","1/182.5","1/182.5","1/0.0"
2026-06-17,"攻殻機動隊","510","2,358","-2,200","8","8","0","1/147.4","1/294.8","1/294.8","1/0.0"
2026-06-17,"新ハナビ","531","4,775","-84","17","17","0","1/140.4","1/280.9","1/280.9","1/0.0"
2026-06-17,"新ハナビ","532","350","-302","0","1","0","1/350.0","1/0.0","1/350.0","1/0.0"
2026-06-17,"新ハナビ","533","1,200","-161","3","4","0","1/171.4","1/400.0","1/300.0","1/0.0"
2026-06-17,"沖ドキ!DUO アンコール","527","459","+779","7","2","0","1/51.0","1/65.6","1/229.5","1/0.0"
2026-06-17,"沖ドキ!DUO アンコール","528","350","+288","4","1","0","1/70.0","1/87.5","1/350.0","1/0.0"
2026-06-17,"沖ドキ!DUO アンコール","529","3,976","+2,390","43","12","0","1/72.3","1/92.5","1/331.3","1/0.0"
2026-06-17,"沖ドキ!ゴージャス 25Φ","524","864","-161","4","4","0","1/108.0","1/216.0","1/216.0","1/0.0"
2026-06-17,"沖ドキ!ゴージャス 25Φ","525","343","-316","1","0","0","1/343.0","1/343.0","1/0.0","1/0.0"
2026-06-17,"沖ドキ!ゴージャス 25Φ","526","4,178","+579","25","24","0","1/85.3","1/167.1","1/174.1","1/0.0"
2026-06-17,"A‐SLOT+ 異世界かるてっと","540","807","-372","2","4","0","1/134.5","1/403.5","1/201.8","1/0.0"
2026-06-17,"A‐SLOT+ 異世界かるてっと","541","2,466","-1,256","10","7","0","1/145.1","1/246.6","1/352.3","1/0.0"
2026-06-17,"SHAKE BONUS TRIGGER","544","2,911","-807","7","3","0","1/291.1","1/415.9","1/970.3","1/0.0"
2026-06-17,"SHAKE BONUS TRIGGER","545","1,982","-70","7","4","0","1/180.2","1/283.1","1/495.5","1/0.0"
2026-06-17,"アレックス ブライト","546","2,439","+625","9","6","0","1/162.6","1/271.0","1/406.5","1/0.0"
2026-06-17,"アレックス ブライト","547","1,369","-1,074","2","3","0","1/273.8","1/684.5","1/456.3","1/0.0"
2026-06-17,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","542","1,615","-540","4","4","0","1/201.9","1/403.8","1/403.8","1/0.0"
2026-06-17,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","543","1,229","+751","6","3","0","1/136.6","1/204.8","1/409.7","1/0.0"
2026-06-17,"不二子BT","548","888","-316","4","3","0","1/126.9","1/222.0","1/296.0","1/0.0"
2026-06-17,"不二子BT","549","2,552","-232","18","4","0","1/116.0","1/141.8","1/638.0","1/0.0"
2026-06-17,"スーパーブラックジャック","500","2,635","-2,705","0","5","9","1/188.2","1/0.0","1/527.0","1/292.8"
2026-06-17,"吉宗","501","2,099","-849","3","2","0","1/419.8","1/699.7","1/1049.5","1/0.0"
2026-06-17,"主役は銭形5","502","2,284","-2,221","7","3","0","1/228.4","1/326.3","1/761.3","1/0.0"
2026-06-17,"バイオハザード5","503","0","0","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-17,"新鬼武者3","504","2,441","+7,742","63","20","0","1/29.4","1/38.7","1/122.0","1/0.0"
2026-06-17,"とある科学の超電磁砲2","505","626","+344","5","2","0","1/89.4","1/125.2","1/313.0","1/0.0"
2026-06-17,"バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION","506","1,188","-905","4","0","5","1/132.0","1/297.0","1/0.0","1/237.6"
2026-06-17,"ゴッドイーター リザレクション","507","2,997","-1,842","0","7","18","1/119.9","1/0.0","1/428.1","1/166.5"
2026-06-17,"クランキークレスト","530","2,494","+526","11","6","0","1/146.7","1/226.7","1/415.7","1/0.0"
