日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-22,"マイジャグラーV","404","4,350","-498","14","13","0","1/161.1","1/310.7","1/334.6","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","405","2,245","+260","28","7","0","1/64.1","1/80.2","1/320.7","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","406","2,871","-3,210","12","7","0","1/151.1","1/239.2","1/410.1","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","407","2,418","-905","18","7","0","1/96.7","1/134.3","1/345.4","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","408","4,744","-4,125","19","13","0","1/148.2","1/249.7","1/364.9","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","409","1,757","-204","18","8","0","1/67.6","1/97.6","1/219.6","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","410","3,715","+217","40","15","0","1/67.5","1/92.9","1/247.7","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","411","1,544","-288","12","5","0","1/90.8","1/128.7","1/308.8","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","412","3,296","-2,284","23","11","0","1/96.9","1/143.3","1/299.6","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","413","3,284","-3,821","11","11","0","1/149.3","1/298.5","1/298.5","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","414","3,030","+2,474","44","13","0","1/53.2","1/68.9","1/233.1","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","415","3,233","-765","26","13","0","1/82.9","1/124.3","1/248.7","1/0.0"
2026-06-22,"甲鉄城のカバネリ 海門(うなと)決戦","416","2,808","-1,130","21","12","0","1/85.1","1/133.7","1/234.0","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","550","4,126","-2,684","17","2","0","1/217.2","1/242.7","1/2063.0","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","551","2,748","+1,400","32","2","0","1/80.8","1/85.9","1/1374.0","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","552","2,372","-2,536","2","3","0","1/474.4","1/1186.0","1/790.7","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","553","1,907","+4,239","41","1","0","1/45.4","1/46.5","1/1907.0","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","554","3,117","-161","23","3","0","1/119.9","1/135.5","1/1039.0","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","555","2,539","-1,621","9","3","0","1/211.6","1/282.1","1/846.3","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","556","2,966","+1,506","35","4","0","1/76.1","1/84.7","1/741.5","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","557","1,314","+2,916","24","1","0","1/52.6","1/54.8","1/1314.0","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","558","3,106","-1,832","17","2","0","1/163.5","1/182.7","1/1553.0","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","559","3,353","-2,957","8","3","0","1/304.8","1/419.1","1/1117.7","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","560","4,295","-2,263","23","3","0","1/165.2","1/186.7","1/1431.7","1/0.0"
2026-06-22,"革命機ヴァルヴレイヴ2","561","4,145","-1,761","17","1","0","1/230.3","1/243.8","1/4145.0","1/0.0"
2026-06-22,"スマスロ北斗の拳","427","1,926","-793","14","6","0","1/96.3","1/137.6","1/321.0","1/0.0"
2026-06-22,"スマスロ北斗の拳","428","2,251","-947","16","8","0","1/93.8","1/140.7","1/281.4","1/0.0"
2026-06-22,"スマスロ北斗の拳","429","1,120","+274","13","2","0","1/74.7","1/86.2","1/560.0","1/0.0"
2026-06-22,"スマスロ北斗の拳","430","1,584","-133","14","6","0","1/79.2","1/113.1","1/264.0","1/0.0"
2026-06-22,"スマスロ北斗の拳","431","1,032","-470","8","1","0","1/114.7","1/129.0","1/1032.0","1/0.0"
2026-06-22,"スマスロ北斗の拳","432","2,443","-1,442","14","3","0","1/143.7","1/174.5","1/814.3","1/0.0"
2026-06-22,"スマスロ北斗の拳","433","403","-84","4","1","0","1/80.6","1/100.8","1/403.0","1/0.0"
2026-06-22,"スマスロ北斗の拳","434","1,075","+610","17","4","0","1/51.2","1/63.2","1/268.8","1/0.0"
2026-06-22,"スマスロ北斗の拳","435","885","-891","3","2","0","1/177.0","1/295.0","1/442.5","1/0.0"
2026-06-22,"スマスロ北斗の拳","436","1,642","+3,190","44","6","0","1/32.8","1/37.3","1/273.7","1/0.0"
2026-06-22,"モンキーターンV","467","1,983","-863","0","6","11","1/116.6","1/0.0","1/330.5","1/180.3"
2026-06-22,"モンキーターンV","468","570","-681","0","1","1","1/285.0","1/0.0","1/570.0","1/570.0"
2026-06-22,"モンキーターンV","469","1,313","-218","0","4","9","1/101.0","1/0.0","1/328.2","1/145.9"
2026-06-22,"モンキーターンV","470","1,896","+1,127","0","3","18","1/90.3","1/0.0","1/632.0","1/105.3"
2026-06-22,"モンキーターンV","471","2,279","-56","0","5","13","1/126.6","1/0.0","1/455.8","1/175.3"
2026-06-22,"モンキーターンV","472","1,825","-583","0","4","11","1/121.7","1/0.0","1/456.2","1/165.9"
2026-06-22,"モンキーターンV","473","2,227","-1,186","0","5","10","1/148.5","1/0.0","1/445.4","1/222.7"
2026-06-22,"モンキーターンV","474","6,166","+4,011","0","9","51","1/102.8","1/0.0","1/685.1","1/120.9"
2026-06-22,"モンキーターンV","475","4,426","-1,547","0","8","24","1/138.3","1/0.0","1/553.2","1/184.4"
2026-06-22,"東京喰種","454","3,886","-1,804","0","14","11","1/155.4","1/0.0","1/277.6","1/353.3"
2026-06-22,"東京喰種","455","5,010","+1,758","0","8","39","1/106.6","1/0.0","1/626.2","1/128.5"
2026-06-22,"東京喰種","456","3,800","-274","0","9","18","1/140.7","1/0.0","1/422.2","1/211.1"
2026-06-22,"東京喰種","457","5,033","+3,779","0","11","33","1/114.4","1/0.0","1/457.5","1/152.5"
2026-06-22,"東京喰種","458","5,312","-4,125","0","18","19","1/143.6","1/0.0","1/295.1","1/279.6"
2026-06-22,"東京喰種","459","4,965","+1,527","0","12","25","1/134.2","1/0.0","1/413.8","1/198.6"
2026-06-22,"東京喰種","460","3,981","-3,352","0","14","12","1/153.1","1/0.0","1/284.4","1/331.8"
2026-06-22,"東京喰種","461","3,898","-414","0","9","20","1/134.4","1/0.0","1/433.1","1/194.9"
2026-06-22,"東京喰種","462","5,946","+1,737","0","10","42","1/114.3","1/0.0","1/594.6","1/141.6"
2026-06-22,"ミリオンゴッド‐神々の軌跡‐","562","6,673","-5,125","0","14","0","1/476.6","1/0.0","1/476.6","1/0.0"
2026-06-22,"ミリオンゴッド‐神々の軌跡‐","563","4,966","-1,252","0","18","0","1/275.9","1/0.0","1/275.9","1/0.0"
2026-06-22,"ミリオンゴッド‐神々の軌跡‐","564","5,459","-1,673","0","19","0","1/287.3","1/0.0","1/287.3","1/0.0"
2026-06-22,"ミリオンゴッド‐神々の軌跡‐","565","4,032","-2,557","0","10","0","1/403.2","1/0.0","1/403.2","1/0.0"
2026-06-22,"ミリオンゴッド‐神々の軌跡‐","566","5,856","-2,326","0","20","0","1/292.8","1/0.0","1/292.8","1/0.0"
2026-06-22,"ミリオンゴッド‐神々の軌跡‐","567","4,855","+3,000","5","34","0","1/124.5","1/971.0","1/142.8","1/0.0"
2026-06-22,"ミリオンゴッド‐神々の軌跡‐","568","5,827","-4,534","0","14","0","1/416.2","1/0.0","1/416.2","1/0.0"
2026-06-22,"ビッグドリーム THE GOLDEN PUSHER","421","1,897","-1,916","12","7","0","1/99.8","1/158.1","1/271.0","1/0.0"
2026-06-22,"ビッグドリーム THE GOLDEN PUSHER","422","2,315","+3,466","58","7","0","1/35.6","1/39.9","1/330.7","1/0.0"
2026-06-22,"ビッグドリーム THE GOLDEN PUSHER","423","2,739","+2,200","53","8","0","1/44.9","1/51.7","1/342.4","1/0.0"
2026-06-22,"ビッグドリーム THE GOLDEN PUSHER","424","1,830","-2,052","9","7","0","1/114.4","1/203.3","1/261.4","1/0.0"
2026-06-22,"ビッグドリーム THE GOLDEN PUSHER","425","1,306","+3,843","45","5","0","1/26.1","1/29.0","1/261.2","1/0.0"
2026-06-22,"ビッグドリーム THE GOLDEN PUSHER","426","5,630","+284","74","14","0","1/64.0","1/76.1","1/402.1","1/0.0"
2026-06-22,"スマスロ炎炎ノ消防隊2","450","3,770","-933","20","10","0","1/125.7","1/188.5","1/377.0","1/0.0"
2026-06-22,"スマスロ炎炎ノ消防隊2","451","3,785","-3,021","11","10","0","1/180.2","1/344.1","1/378.5","1/0.0"
2026-06-22,"スマスロ炎炎ノ消防隊2","452","2,586","-2,094","9","4","0","1/198.9","1/287.3","1/646.5","1/0.0"
2026-06-22,"スマスロ炎炎ノ消防隊2","453","3,026","+2,748","31","6","0","1/81.8","1/97.6","1/504.3","1/0.0"
2026-06-22,"ソードアート・オンラインII","463","7,951","-7,783","46","0","0","1/172.8","1/172.8","1/0.0","1/0.0"
2026-06-22,"ソードアート・オンラインII","464","7,005","-4,602","56","0","0","1/125.1","1/125.1","1/0.0","1/0.0"
2026-06-22,"ソードアート・オンラインII","465","8,762","-536","89","0","0","1/98.4","1/98.4","1/0.0","1/0.0"
2026-06-22,"ソードアート・オンラインII","466","6,597","-4,421","51","0","0","1/129.4","1/129.4","1/0.0","1/0.0"
2026-06-22,"バイオハザード RE:3","514","978","+2,200","27","29","0","1/17.5","1/36.2","1/33.7","1/0.0"
2026-06-22,"バイオハザード RE:3","515","615","-709","2","6","0","1/76.9","1/307.5","1/102.5","1/0.0"
2026-06-22,"バイオハザード RE:3","516","1,780","-1,989","8","18","0","1/68.5","1/222.5","1/98.9","1/0.0"
2026-06-22,"バイオハザード RE:3","517","1,783","-2,305","4","13","0","1/104.9","1/445.8","1/137.2","1/0.0"
2026-06-22,"ファンキージャグラー2","578","2,451","-695","7","6","0","1/188.5","1/350.1","1/408.5","1/0.0"
2026-06-22,"ファンキージャグラー2","579","3,136","+358","14","9","0","1/136.3","1/224.0","1/348.4","1/0.0"
2026-06-22,"ファンキージャグラー2","580","2,583","-849","6","8","0","1/184.5","1/430.5","1/322.9","1/0.0"
2026-06-22,"ファンキージャグラー2","581","1,063","-428","3","2","0","1/212.6","1/354.3","1/531.5","1/0.0"
2026-06-22,"戦国乙女5 業火を穿つ宿焔の双刃","417","5,515","+9,018","86","32","0","1/46.7","1/64.1","1/172.3","1/0.0"
2026-06-22,"戦国乙女5 業火を穿つ宿焔の双刃","418","5,628","+2,329","68","26","0","1/59.9","1/82.8","1/216.5","1/0.0"
2026-06-22,"戦国乙女5 業火を穿つ宿焔の双刃","419","6,059","-1,383","60","18","0","1/77.7","1/101.0","1/336.6","1/0.0"
2026-06-22,"戦国乙女5 業火を穿つ宿焔の双刃","420","5,065","+4,239","76","26","0","1/49.7","1/66.6","1/194.8","1/0.0"
2026-06-22,"機動戦士ガンダムユニコーン 覚醒DRIVE","476","2,077","-2,157","16","6","0","1/94.4","1/129.8","1/346.2","1/0.0"
2026-06-22,"機動戦士ガンダムユニコーン 覚醒DRIVE","477","633","-484","8","1","0","1/70.3","1/79.1","1/633.0","1/0.0"
2026-06-22,"機動戦士ガンダムユニコーン 覚醒DRIVE","478","659","-119","9","1","0","1/65.9","1/73.2","1/659.0","1/0.0"
2026-06-22,"機動戦士ガンダムユニコーン 覚醒DRIVE","479","1,576","-1,495","17","3","0","1/78.8","1/92.7","1/525.3","1/0.0"
2026-06-22,"真打 吉宗","489","7,497","-9,829","19","16","0","1/214.2","1/394.6","1/468.6","1/0.0"
2026-06-22,"真打 吉宗","490","4,358","+852","57","10","0","1/65.0","1/76.5","1/435.8","1/0.0"
2026-06-22,"真打 吉宗","491","2,056","-583","22","9","0","1/66.3","1/93.5","1/228.4","1/0.0"
2026-06-22,"真打 吉宗","492","4,121","+1,898","62","14","0","1/54.2","1/66.5","1/294.4","1/0.0"
2026-06-22,"鉄拳6","496","1,156","-961","5","4","0","1/128.4","1/231.2","1/289.0","1/0.0"
2026-06-22,"鉄拳6","497","2,457","-305","14","10","0","1/102.4","1/175.5","1/245.7","1/0.0"
2026-06-22,"鉄拳6","498","4,217","+3,829","40","37","0","1/54.8","1/105.4","1/114.0","1/0.0"
2026-06-22,"鉄拳6","499","3,949","-4,057","14","7","0","1/188.0","1/282.1","1/564.1","1/0.0"
2026-06-22,"アズールレーン THE ANIMATION","521","2,133","-2,094","12","9","0","1/101.6","1/177.8","1/237.0","1/0.0"
2026-06-22,"アズールレーン THE ANIMATION","522","2,013","+5,011","77","15","0","1/21.9","1/26.1","1/134.2","1/0.0"
2026-06-22,"アズールレーン THE ANIMATION","523","1,250","-1,439","4","7","0","1/113.6","1/312.5","1/178.6","1/0.0"
2026-06-22,"いざ！番長","486","2,238","-852","20","6","0","1/86.1","1/111.9","1/373.0","1/0.0"
2026-06-22,"いざ！番長","487","1,881","-1,004","14","5","0","1/99.0","1/134.4","1/376.2","1/0.0"
2026-06-22,"いざ！番長","488","992","-597","8","2","0","1/99.2","1/124.0","1/496.0","1/0.0"
2026-06-22,"ウルトラミラクルジャグラー","390","3,439","-161","12","8","0","1/171.9","1/286.6","1/429.9","1/0.0"
2026-06-22,"ウルトラミラクルジャグラー","391","3,000","-28","12","5","0","1/176.5","1/250.0","1/600.0","1/0.0"
2026-06-22,"ウルトラミラクルジャグラー","392","4,123","-975","12","13","0","1/164.9","1/343.6","1/317.2","1/0.0"
2026-06-22,"かぐや様は告らせたい","483","1,493","-1,144","5","0","3","1/186.6","1/298.6","1/0.0","1/497.7"
2026-06-22,"かぐや様は告らせたい","484","1,723","+2,011","16","2","7","1/68.9","1/107.7","1/861.5","1/246.1"
2026-06-22,"かぐや様は告らせたい","485","757","-947","1","0","4","1/151.4","1/757.0","1/0.0","1/189.2"
2026-06-22,"からくりサーカス","480","616","-625","0","0","2","1/308.0","1/0.0","1/0.0","1/308.0"
2026-06-22,"からくりサーカス","481","3,506","-386","0","6","32","1/92.3","1/0.0","1/584.3","1/109.6"
2026-06-22,"からくりサーカス","482","1,110","-1,397","0","2","2","1/277.5","1/0.0","1/555.0","1/555.0"
2026-06-22,"ゴーゴージャグラー3","387","5,736","-190","21","18","0","1/147.1","1/273.1","1/318.7","1/0.0"
2026-06-22,"ゴーゴージャグラー3","388","2,450","-905","7","4","0","1/222.7","1/350.0","1/612.5","1/0.0"
2026-06-22,"ゴーゴージャグラー3","389","5,394","+849","27","11","0","1/141.9","1/199.8","1/490.4","1/0.0"
2026-06-22,"ジャグラーガールズ","384","2,996","+625","14","9","0","1/130.3","1/214.0","1/332.9","1/0.0"
2026-06-22,"ジャグラーガールズ","385","1,917","-849","5","3","0","1/239.6","1/383.4","1/639.0","1/0.0"
2026-06-22,"ジャグラーガールズ","386","2,602","0","9","7","0","1/162.6","1/289.1","1/371.7","1/0.0"
2026-06-22,"スマスロ サンダーV","537","4,776","+1,382","21","10","0","1/154.1","1/227.4","1/477.6","1/0.0"
2026-06-22,"スマスロ サンダーV","538","3,861","+526","14","8","0","1/175.5","1/275.8","1/482.6","1/0.0"
2026-06-22,"スマスロ サンダーV","539","3,920","-2,789","6","7","0","1/301.5","1/653.3","1/560.0","1/0.0"
2026-06-22,"スマスロ ハナビ","534","3,804","+919","16","11","0","1/140.9","1/237.8","1/345.8","1/0.0"
2026-06-22,"スマスロ ハナビ","535","1,354","-919","1","2","0","1/451.3","1/1354.0","1/677.0","1/0.0"
2026-06-22,"スマスロ ハナビ","536","4,296","-330","15","13","0","1/153.4","1/286.4","1/330.5","1/0.0"
2026-06-22,"ニューパルサーSPⅢ","569","1,609","-218","6","1","0","1/229.9","1/268.2","1/1609.0","1/0.0"
2026-06-22,"ニューパルサーSPⅢ","570","1,200","-933","1","2","0","1/400.0","1/1200.0","1/600.0","1/0.0"
2026-06-22,"ニューパルサーSPⅢ","571","2,377","-288","8","4","0","1/198.1","1/297.1","1/594.2","1/0.0"
2026-06-22,"ハッピージャグラーVIII","381","3,851","+1,284","19","12","0","1/124.2","1/202.7","1/320.9","1/0.0"
2026-06-22,"ハッピージャグラーVIII","382","889","-611","1","2","0","1/296.3","1/889.0","1/444.5","1/0.0"
2026-06-22,"ハッピージャグラーVIII","383","6,584","-568","17","31","0","1/137.2","1/387.3","1/212.4","1/0.0"
2026-06-22,"マギアレコード 魔法少女まどか☆マギカ外伝","518","2,945","+1,425","7","0","13","1/147.2","1/420.7","1/0.0","1/226.5"
2026-06-22,"マギアレコード 魔法少女まどか☆マギカ外伝","519","2,627","+4,057","3","0","16","1/138.3","1/875.7","1/0.0","1/164.2"
2026-06-22,"マギアレコード 魔法少女まどか☆マギカ外伝","520","295","-175","0","0","1","1/295.0","1/0.0","1/0.0","1/295.0"
2026-06-22,"モンスターハンターライズ","493","204","-161","0","1","1","1/102.0","1/0.0","1/204.0","1/204.0"
2026-06-22,"モンスターハンターライズ","494","1,391","+751","0","5","15","1/69.5","1/0.0","1/278.2","1/92.7"
2026-06-22,"モンスターハンターライズ","495","3,306","+203","0","7","29","1/91.8","1/0.0","1/472.3","1/114.0"
2026-06-22,"化物語","511","2,320","-484","23","8","0","1/74.8","1/100.9","1/290.0","1/0.0"
2026-06-22,"化物語","512","1,284","+2,579","31","7","0","1/33.8","1/41.4","1/183.4","1/0.0"
2026-06-22,"化物語","513","2,638","-2,789","9","6","0","1/175.9","1/293.1","1/439.7","1/0.0"
2026-06-22,"攻殻機動隊","508","2,418","-681","12","11","0","1/105.1","1/201.5","1/219.8","1/0.0"
2026-06-22,"攻殻機動隊","509","2,932","-84","15","15","0","1/97.7","1/195.5","1/195.5","1/0.0"
2026-06-22,"攻殻機動隊","510","1,267","+4,966","14","4","0","1/70.4","1/90.5","1/316.8","1/0.0"
2026-06-22,"新ハナビ","531","920","-204","3","1","0","1/230.0","1/306.7","1/920.0","1/0.0"
2026-06-22,"新ハナビ","532","1,756","-133","6","3","0","1/195.1","1/292.7","1/585.3","1/0.0"
2026-06-22,"新ハナビ","533","1,643","-428","4","5","0","1/182.6","1/410.8","1/328.6","1/0.0"
2026-06-22,"沖ドキ!DUO アンコール","527","1,659","-2,052","5","3","0","1/207.4","1/331.8","1/553.0","1/0.0"
2026-06-22,"沖ドキ!DUO アンコール","528","680","-246","4","3","0","1/97.1","1/170.0","1/226.7","1/0.0"
2026-06-22,"沖ドキ!DUO アンコール","529","901","-1,186","2","2","0","1/225.2","1/450.5","1/450.5","1/0.0"
2026-06-22,"沖ドキ!ゴージャス 25Φ","524","2,538","-2,810","3","6","0","1/282.0","1/846.0","1/423.0","1/0.0"
2026-06-22,"沖ドキ!ゴージャス 25Φ","525","1,956","-709","7","10","0","1/115.1","1/279.4","1/195.6","1/0.0"
2026-06-22,"沖ドキ!ゴージャス 25Φ","526","566","+232","3","4","0","1/80.9","1/188.7","1/141.5","1/0.0"
2026-06-22,"A‐SLOT+ 異世界かるてっと","540","1,913","-470","7","12","0","1/100.7","1/273.3","1/159.4","1/0.0"
2026-06-22,"A‐SLOT+ 異世界かるてっと","541","1,938","-1,481","4","5","0","1/215.3","1/484.5","1/387.6","1/0.0"
2026-06-22,"SHAKE BONUS TRIGGER","544","4,241","-1,004","12","11","0","1/184.4","1/353.4","1/385.5","1/0.0"
2026-06-22,"SHAKE BONUS TRIGGER","545","1,775","-330","3","3","0","1/295.8","1/591.7","1/591.7","1/0.0"
2026-06-22,"アレックス ブライト","546","1,998","-232","6","5","0","1/181.6","1/333.0","1/399.6","1/0.0"
2026-06-22,"アレックス ブライト","547","2,136","-302","6","5","0","1/194.2","1/356.0","1/427.2","1/0.0"
2026-06-22,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","542","4,122","+1,551","18","14","0","1/128.8","1/229.0","1/294.4","1/0.0"
2026-06-22,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","543","3,043","+905","13","8","0","1/144.9","1/234.1","1/380.4","1/0.0"
2026-06-22,"不二子BT","548","4,729","+3,085","46","21","0","1/70.6","1/102.8","1/225.2","1/0.0"
2026-06-22,"不二子BT","549","2,302","+1,832","24","13","0","1/62.2","1/95.9","1/177.1","1/0.0"
2026-06-22,"スーパーブラックジャック","500","6,182","+9,280","0","4","94","1/63.1","1/0.0","1/1545.5","1/65.8"
2026-06-22,"吉宗","501","3,912","-344","7","6","0","1/300.9","1/558.9","1/652.0","1/0.0"
2026-06-22,"主役は銭形5","502","1,461","-540","8","2","0","1/146.1","1/182.6","1/730.5","1/0.0"
2026-06-22,"バイオハザード5","503","2,648","-1,004","0","6","8","1/189.1","1/0.0","1/441.3","1/331.0"
2026-06-22,"新鬼武者3","504","1,101","0","11","4","0","1/73.4","1/100.1","1/275.2","1/0.0"
2026-06-22,"とある科学の超電磁砲2","505","3,734","-3,602","10","3","0","1/287.2","1/373.4","1/1244.7","1/0.0"
2026-06-22,"バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION","506","3,014","+1,316","25","0","33","1/52.0","1/120.6","1/0.0","1/91.3"
2026-06-22,"東京リベンジャーズ","507","1,768","-1,102","5","4","0","1/196.4","1/353.6","1/442.0","1/0.0"
2026-06-22,"クランキークレスト","530","3,070","+274","10","13","0","1/133.5","1/307.0","1/236.2","1/0.0"
