日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-24,"マイジャグラーV","400","2,612","-1,228","5","8","0","1/200.9","1/522.4","1/326.5","1/0.0"
2026-06-24,"マイジャグラーV","401","5,329","-232","18","15","0","1/161.5","1/296.1","1/355.3","1/0.0"
2026-06-24,"マイジャグラーV","402","1,276","-204","4","4","0","1/159.5","1/319.0","1/319.0","1/0.0"
2026-06-24,"マイジャグラーV","403","3,537","-1,144","10","7","0","1/208.1","1/353.7","1/505.3","1/0.0"
2026-06-24,"マイジャグラーV","404","4,944","+1,003","19","20","0","1/126.8","1/260.2","1/247.2","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","405","1,655","-288","13","6","0","1/87.1","1/127.3","1/275.8","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","406","2,662","+274","26","10","0","1/73.9","1/102.4","1/266.2","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","407","2,395","-2,073","15","9","0","1/99.8","1/159.7","1/266.1","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","408","2,048","+779","27","11","0","1/53.9","1/75.9","1/186.2","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","409","2,678","+1,733","43","12","0","1/48.7","1/62.3","1/223.2","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","410","3,348","+175","34","14","0","1/69.8","1/98.5","1/239.1","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","411","1,236","-190","12","4","0","1/77.2","1/103.0","1/309.0","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","412","2,816","-1,481","22","10","0","1/88.0","1/128.0","1/281.6","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","413","928","+765","17","3","0","1/46.4","1/54.6","1/309.3","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","414","2,721","-2,073","15","10","0","1/108.8","1/181.4","1/272.1","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","415","1,541","+793","22","7","0","1/53.1","1/70.0","1/220.1","1/0.0"
2026-06-24,"甲鉄城のカバネリ 海門(うなと)決戦","416","2,077","-218","22","10","0","1/64.9","1/94.4","1/207.7","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","550","5,651","-368","41","1","0","1/134.5","1/137.8","1/5651.0","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","551","1,985","+933","28","2","0","1/66.2","1/70.9","1/992.5","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","552","2,745","-1,804","13","1","0","1/196.1","1/211.2","1/2745.0","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","553","2,200","-2,557","8","3","0","1/200.0","1/275.0","1/733.3","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","554","2,980","+4,261","48","4","0","1/57.3","1/62.1","1/745.0","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","555","2,129","-2,115","6","3","0","1/236.6","1/354.8","1/709.7","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","556","4,759","+6,915","81","2","0","1/57.3","1/58.8","1/2379.5","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","557","2,324","-2,052","10","3","0","1/178.8","1/232.4","1/774.7","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","558","3,072","-330","25","3","0","1/109.7","1/122.9","1/1024.0","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","559","3,184","-1,000","18","1","0","1/167.6","1/176.9","1/3184.0","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","560","2,929","-2,726","9","4","0","1/225.3","1/325.4","1/732.2","1/0.0"
2026-06-24,"革命機ヴァルヴレイヴ2","561","2,335","-625","18","2","0","1/116.8","1/129.7","1/1167.5","1/0.0"
2026-06-24,"スマスロ北斗の拳","427","1,880","-372","16","6","0","1/85.5","1/117.5","1/313.3","1/0.0"
2026-06-24,"スマスロ北斗の拳","428","1,246","-667","8","2","0","1/124.6","1/155.8","1/623.0","1/0.0"
2026-06-24,"スマスロ北斗の拳","429","3,260","+203","41","7","0","1/67.9","1/79.5","1/465.7","1/0.0"
2026-06-24,"スマスロ北斗の拳","430","1,728","-119","17","5","0","1/78.5","1/101.6","1/345.6","1/0.0"
2026-06-24,"スマスロ北斗の拳","431","931","-990","2","1","0","1/310.3","1/465.5","1/931.0","1/0.0"
2026-06-24,"スマスロ北斗の拳","432","991","+4,966","46","3","0","1/20.2","1/21.5","1/330.3","1/0.0"
2026-06-24,"スマスロ北斗の拳","433","527","-204","4","1","0","1/105.4","1/131.8","1/527.0","1/0.0"
2026-06-24,"スマスロ北斗の拳","434","2,257","+456","25","10","0","1/64.5","1/90.3","1/225.7","1/0.0"
2026-06-24,"スマスロ北斗の拳","435","400","-260","2","1","0","1/133.3","1/200.0","1/400.0","1/0.0"
2026-06-24,"スマスロ北斗の拳","436","1,318","+3,653","43","4","0","1/28.0","1/30.7","1/329.5","1/0.0"
2026-06-24,"モンキーターンV","467","4,305","-2,831","0","12","19","1/138.9","1/0.0","1/358.8","1/226.6"
2026-06-24,"モンキーターンV","468","1,288","-849","0","3","5","1/161.0","1/0.0","1/429.3","1/257.6"
2026-06-24,"モンキーターンV","469","3,228","-3,379","0","5","8","1/248.3","1/0.0","1/645.6","1/403.5"
2026-06-24,"モンキーターンV","470","2,082","-1,968","0","3","8","1/189.3","1/0.0","1/694.0","1/260.2"
2026-06-24,"モンキーターンV","471","2,615","-56","0","6","19","1/104.6","1/0.0","1/435.8","1/137.6"
2026-06-24,"モンキーターンV","472","4,202","-793","0","11","31","1/100.0","1/0.0","1/382.0","1/135.5"
2026-06-24,"モンキーターンV","473","2,334","-1,968","0","4","9","1/179.5","1/0.0","1/583.5","1/259.3"
2026-06-24,"モンキーターンV","474","3,151","-2,473","0","7","12","1/165.8","1/0.0","1/450.1","1/262.6"
2026-06-24,"モンキーターンV","475","5,669","+2,221","0","11","37","1/118.1","1/0.0","1/515.4","1/153.2"
2026-06-24,"東京喰種","454","3,237","-3,421","0","8","6","1/231.2","1/0.0","1/404.6","1/539.5"
2026-06-24,"東京喰種","455","2,600","-2,789","0","9","5","1/185.7","1/0.0","1/288.9","1/520.0"
2026-06-24,"東京喰種","456","3,425","+77","0","6","18","1/142.7","1/0.0","1/570.8","1/190.3"
2026-06-24,"東京喰種","457","2,995","-190","0","9","19","1/107.0","1/0.0","1/332.8","1/157.6"
2026-06-24,"東京喰種","458","5,925","+4,216","0","14","41","1/107.7","1/0.0","1/423.2","1/144.5"
2026-06-24,"東京喰種","459","1,055","-933","0","4","3","1/150.7","1/0.0","1/263.8","1/351.7"
2026-06-24,"東京喰種","460","3,368","+685","0","8","14","1/153.1","1/0.0","1/421.0","1/240.6"
2026-06-24,"東京喰種","461","3,094","-1,804","0","7","14","1/147.3","1/0.0","1/442.0","1/221.0"
2026-06-24,"東京喰種","462","4,615","-554","0","11","25","1/128.2","1/0.0","1/419.5","1/184.6"
2026-06-24,"ミリオンゴッド‐神々の軌跡‐","562","3,150","+1,885","0","19","0","1/165.8","1/0.0","1/165.8","1/0.0"
2026-06-24,"ミリオンゴッド‐神々の軌跡‐","563","3,813","-2,305","0","10","0","1/381.3","1/0.0","1/381.3","1/0.0"
2026-06-24,"ミリオンゴッド‐神々の軌跡‐","564","3,571","-2,157","0","11","0","1/324.6","1/0.0","1/324.6","1/0.0"
2026-06-24,"ミリオンゴッド‐神々の軌跡‐","565","3,192","-2,789","0","7","0","1/456.0","1/0.0","1/456.0","1/0.0"
2026-06-24,"ミリオンゴッド‐神々の軌跡‐","566","6,414","-4,897","0","15","0","1/427.6","1/0.0","1/427.6","1/0.0"
2026-06-24,"ミリオンゴッド‐神々の軌跡‐","567","2,103","+1,821","0","15","0","1/140.2","1/0.0","1/140.2","1/0.0"
2026-06-24,"ミリオンゴッド‐神々の軌跡‐","568","5,448","-5,990","0","8","0","1/681.0","1/0.0","1/681.0","1/0.0"
2026-06-24,"ビッグドリーム THE GOLDEN PUSHER","421","1,456","+2,937","40","4","0","1/33.1","1/36.4","1/364.0","1/0.0"
2026-06-24,"ビッグドリーム THE GOLDEN PUSHER","422","2,525","-2,136","16","7","0","1/109.8","1/157.8","1/360.7","1/0.0"
2026-06-24,"ビッグドリーム THE GOLDEN PUSHER","423","283","+4,307","35","2","0","1/7.6","1/8.1","1/141.5","1/0.0"
2026-06-24,"ビッグドリーム THE GOLDEN PUSHER","424","2,403","-3,273","6","9","0","1/160.2","1/400.5","1/267.0","1/0.0"
2026-06-24,"ビッグドリーム THE GOLDEN PUSHER","425","1,005","-779","6","2","0","1/125.6","1/167.5","1/502.5","1/0.0"
2026-06-24,"ビッグドリーム THE GOLDEN PUSHER","426","1,807","+6,155","69","5","0","1/24.4","1/26.2","1/361.4","1/0.0"
2026-06-24,"スマスロ炎炎ノ消防隊2","450","4,784","-316","25","12","0","1/129.3","1/191.4","1/398.7","1/0.0"
2026-06-24,"スマスロ炎炎ノ消防隊2","451","4,716","+7,516","51","16","0","1/70.4","1/92.5","1/294.8","1/0.0"
2026-06-24,"スマスロ炎炎ノ消防隊2","452","2,237","-849","9","5","0","1/159.8","1/248.6","1/447.4","1/0.0"
2026-06-24,"スマスロ炎炎ノ消防隊2","453","4,720","+853","26","10","0","1/131.1","1/181.5","1/472.0","1/0.0"
2026-06-24,"ソードアート・オンラインII","463","8,788","-5,943","60","0","0","1/146.5","1/146.5","1/0.0","1/0.0"
2026-06-24,"ソードアート・オンラインII","464","7,147","+4,443","69","0","0","1/103.6","1/103.6","1/0.0","1/0.0"
2026-06-24,"ソードアート・オンラインII","465","8,296","-4,196","61","0","0","1/136.0","1/136.0","1/0.0","1/0.0"
2026-06-24,"ソードアート・オンラインII","466","8,867","-6,072","73","0","0","1/121.5","1/121.5","1/0.0","1/0.0"
2026-06-24,"バイオハザード RE:3","514","2,102","-2,915","5","17","0","1/95.5","1/420.4","1/123.6","1/0.0"
2026-06-24,"バイオハザード RE:3","515","1,788","-456","19","34","0","1/33.7","1/94.1","1/52.6","1/0.0"
2026-06-24,"バイオハザード RE:3","516","927","-1,242","2","7","0","1/103.0","1/463.5","1/132.4","1/0.0"
2026-06-24,"バイオハザード RE:3","517","1,908","+243","19","31","0","1/38.2","1/100.4","1/61.5","1/0.0"
2026-06-24,"ファンキージャグラー2","578","3,818","+49","15","9","0","1/159.1","1/254.5","1/424.2","1/0.0"
2026-06-24,"ファンキージャグラー2","579","5,165","+667","22","17","0","1/132.4","1/234.8","1/303.8","1/0.0"
2026-06-24,"ファンキージャグラー2","580","1,103","-597","2","3","0","1/220.6","1/551.5","1/367.7","1/0.0"
2026-06-24,"ファンキージャグラー2","581","3,500","-414","12","6","0","1/194.4","1/291.7","1/583.3","1/0.0"
2026-06-24,"戦国乙女5 業火を穿つ宿焔の双刃","417","5,197","-200","43","13","0","1/92.8","1/120.9","1/399.8","1/0.0"
2026-06-24,"戦国乙女5 業火を穿つ宿焔の双刃","418","5,750","+489","50","17","0","1/85.8","1/115.0","1/338.2","1/0.0"
2026-06-24,"戦国乙女5 業火を穿つ宿焔の双刃","419","4,632","-2,579","34","9","0","1/107.7","1/136.2","1/514.7","1/0.0"
2026-06-24,"戦国乙女5 業火を穿つ宿焔の双刃","420","4,165","+5,010","52","18","0","1/59.5","1/80.1","1/231.4","1/0.0"
2026-06-24,"機動戦士ガンダムユニコーン 覚醒DRIVE","476","999","-119","16","4","0","1/50.0","1/62.4","1/249.8","1/0.0"
2026-06-24,"機動戦士ガンダムユニコーン 覚醒DRIVE","477","1,891","-2,136","14","6","0","1/94.5","1/135.1","1/315.2","1/0.0"
2026-06-24,"機動戦士ガンダムユニコーン 覚醒DRIVE","478","1,118","-84","14","2","0","1/69.9","1/79.9","1/559.0","1/0.0"
2026-06-24,"機動戦士ガンダムユニコーン 覚醒DRIVE","479","1,731","-1,158","23","4","0","1/64.1","1/75.3","1/432.8","1/0.0"
2026-06-24,"真打 吉宗","489","3,218","+3,102","60","10","0","1/46.0","1/53.6","1/321.8","1/0.0"
2026-06-24,"真打 吉宗","490","2,342","-2,410","12","10","0","1/106.5","1/195.2","1/234.2","1/0.0"
2026-06-24,"真打 吉宗","491","2,498","+1,737","40","8","0","1/52.0","1/62.5","1/312.2","1/0.0"
2026-06-24,"真打 吉宗","492","3,815","-136","44","9","0","1/72.0","1/86.7","1/423.9","1/0.0"
2026-06-24,"鉄拳6","496","1,875","-133","17","10","0","1/69.4","1/110.3","1/187.5","1/0.0"
2026-06-24,"鉄拳6","497","1,398","-1,368","6","3","0","1/155.3","1/233.0","1/466.0","1/0.0"
2026-06-24,"鉄拳6","498","1,484","-1,846","4","2","0","1/247.3","1/371.0","1/742.0","1/0.0"
2026-06-24,"鉄拳6","499","1,051","+1,579","6","5","0","1/95.5","1/175.2","1/210.2","1/0.0"
2026-06-24,"アズールレーン THE ANIMATION","521","912","+3,421","48","3","0","1/17.9","1/19.0","1/304.0","1/0.0"
2026-06-24,"アズールレーン THE ANIMATION","522","353","+989","14","2","0","1/22.1","1/25.2","1/176.5","1/0.0"
2026-06-24,"アズールレーン THE ANIMATION","523","1,039","+2,748","39","10","0","1/21.2","1/26.6","1/103.9","1/0.0"
2026-06-24,"いざ！番長","486","1,419","-1,102","6","3","0","1/157.7","1/236.5","1/473.0","1/0.0"
2026-06-24,"いざ！番長","487","713","+2,979","17","7","0","1/29.7","1/41.9","1/101.9","1/0.0"
2026-06-24,"いざ！番長","488","2,793","+1,990","31","16","0","1/59.4","1/90.1","1/174.6","1/0.0"
2026-06-24,"ウルトラミラクルジャグラー","390","5,799","-386","19","20","0","1/148.7","1/305.2","1/289.9","1/0.0"
2026-06-24,"ウルトラミラクルジャグラー","391","2,311","-133","7","10","0","1/135.9","1/330.1","1/231.1","1/0.0"
2026-06-24,"ウルトラミラクルジャグラー","392","5,472","-456","19","15","0","1/160.9","1/288.0","1/364.8","1/0.0"
2026-06-24,"かぐや様は告らせたい","483","2,431","-2,052","6","4","10","1/121.5","1/405.2","1/607.8","1/243.1"
2026-06-24,"かぐや様は告らせたい","484","1,629","-1,158","4","2","6","1/135.8","1/407.2","1/814.5","1/271.5"
2026-06-24,"かぐや様は告らせたい","485","1,697","-2,094","1","3","8","1/141.4","1/1697.0","1/565.7","1/212.1"
2026-06-24,"からくりサーカス","480","1,717","-1,733","0","5","6","1/156.1","1/0.0","1/343.4","1/286.2"
2026-06-24,"からくりサーカス","481","4,700","+4,032","0","11","48","1/79.7","1/0.0","1/427.3","1/97.9"
2026-06-24,"からくりサーカス","482","2,190","-905","0","3","16","1/115.3","1/0.0","1/730.0","1/136.9"
2026-06-24,"ゴーゴージャグラー3","387","5,564","+600","24","18","0","1/132.5","1/231.8","1/309.1","1/0.0"
2026-06-24,"ゴーゴージャグラー3","388","5,745","-484","20","17","0","1/155.3","1/287.2","1/337.9","1/0.0"
2026-06-24,"ゴーゴージャグラー3","389","895","-765","1","0","0","1/895.0","1/895.0","1/0.0","1/0.0"
2026-06-24,"ジャグラーガールズ","384","1,589","-611","4","6","0","1/158.9","1/397.2","1/264.8","1/0.0"
2026-06-24,"ジャグラーガールズ","385","7,349","+2,200","36","26","0","1/118.5","1/204.1","1/282.7","1/0.0"
2026-06-24,"ジャグラーガールズ","386","532","-190","1","2","0","1/177.3","1/532.0","1/266.0","1/0.0"
2026-06-24,"スマスロ サンダーV","537","5,003","-1,046","18","6","0","1/208.5","1/277.9","1/833.8","1/0.0"
2026-06-24,"スマスロ サンダーV","538","1,118","-751","3","0","0","1/372.7","1/372.7","1/0.0","1/0.0"
2026-06-24,"スマスロ サンダーV","539","3,640","-1,228","11","3","0","1/260.0","1/330.9","1/1213.3","1/0.0"
2026-06-24,"スマスロ ハナビ","534","4,140","+302","16","10","0","1/159.2","1/258.8","1/414.0","1/0.0"
2026-06-24,"スマスロ ハナビ","535","1,650","-218","5","3","0","1/206.2","1/330.0","1/550.0","1/0.0"
2026-06-24,"スマスロ ハナビ","536","4,028","+316","13","13","0","1/154.9","1/309.8","1/309.8","1/0.0"
2026-06-24,"ニューパルサーSPⅢ","569","1,538","-175","5","3","0","1/192.2","1/307.6","1/512.7","1/0.0"
2026-06-24,"ニューパルサーSPⅢ","570","1,553","-540","3","5","0","1/194.1","1/517.7","1/310.6","1/0.0"
2026-06-24,"ニューパルサーSPⅢ","571","807","-161","3","1","0","1/201.8","1/269.0","1/807.0","1/0.0"
2026-06-24,"ハッピージャグラーVIII","381","5,413","-947","15","24","0","1/138.8","1/360.9","1/225.5","1/0.0"
2026-06-24,"ハッピージャグラーVIII","382","4,377","-105","16","12","0","1/156.3","1/273.6","1/364.8","1/0.0"
2026-06-24,"ハッピージャグラーVIII","383","1,900","-554","5","5","0","1/190.0","1/380.0","1/380.0","1/0.0"
2026-06-24,"マギアレコード 魔法少女まどか☆マギカ外伝","518","1,459","+1,102","5","0","8","1/112.2","1/291.8","1/0.0","1/182.4"
2026-06-24,"マギアレコード 魔法少女まどか☆マギカ外伝","519","777","+933","2","0","4","1/129.5","1/388.5","1/0.0","1/194.2"
2026-06-24,"マギアレコード 魔法少女まどか☆マギカ外伝","520","1,844","-1,060","4","0","3","1/263.4","1/461.0","1/0.0","1/614.7"
2026-06-24,"モンスターハンターライズ","493","2,644","-765","0","6","15","1/125.9","1/0.0","1/440.7","1/176.3"
2026-06-24,"モンスターハンターライズ","494","1,876","-386","0","2","13","1/125.1","1/0.0","1/938.0","1/144.3"
2026-06-24,"モンスターハンターライズ","495","2,329","-42","0","5","17","1/105.9","1/0.0","1/465.8","1/137.0"
2026-06-24,"化物語","511","1,591","+1,200","21","5","0","1/61.2","1/75.8","1/318.2","1/0.0"
2026-06-24,"化物語","512","840","-1,102","2","2","0","1/210.0","1/420.0","1/420.0","1/0.0"
2026-06-24,"化物語","513","1,814","+596","20","9","0","1/62.6","1/90.7","1/201.6","1/0.0"
2026-06-24,"攻殻機動隊","508","1,078","-274","8","6","0","1/77.0","1/134.8","1/179.7","1/0.0"
2026-06-24,"攻殻機動隊","509","5,162","+2,897","32","21","0","1/97.4","1/161.3","1/245.8","1/0.0"
2026-06-24,"攻殻機動隊","510","1,797","-2,557","2","4","0","1/299.5","1/898.5","1/449.2","1/0.0"
2026-06-24,"新ハナビ","531","1,912","+400","8","7","0","1/127.5","1/239.0","1/273.1","1/0.0"
2026-06-24,"新ハナビ","532","2,846","+2,706","20","10","0","1/94.9","1/142.3","1/284.6","1/0.0"
2026-06-24,"新ハナビ","533","1,726","-98","6","4","0","1/172.6","1/287.7","1/431.5","1/0.0"
2026-06-24,"沖ドキ!DUO アンコール","527","325","-597","0","1","0","1/325.0","1/0.0","1/325.0","1/0.0"
2026-06-24,"沖ドキ!DUO アンコール","528","2,416","-2,052","9","11","0","1/120.8","1/268.4","1/219.6","1/0.0"
2026-06-24,"沖ドキ!DUO アンコール","529","1,953","-358","14","8","0","1/88.8","1/139.5","1/244.1","1/0.0"
2026-06-24,"沖ドキ!ゴージャス 25Φ","524","1,276","+2,074","16","8","0","1/53.2","1/79.8","1/159.5","1/0.0"
2026-06-24,"沖ドキ!ゴージャス 25Φ","525","408","+695","6","1","0","1/58.3","1/68.0","1/408.0","1/0.0"
2026-06-24,"沖ドキ!ゴージャス 25Φ","526","4,072","-2,621","13","11","0","1/169.7","1/313.2","1/370.2","1/0.0"
2026-06-24,"A‐SLOT+ 異世界かるてっと","540","2,543","+77","16","10","0","1/97.8","1/158.9","1/254.3","1/0.0"
2026-06-24,"A‐SLOT+ 異世界かるてっと","541","3,619","+453","24","15","0","1/92.8","1/150.8","1/241.3","1/0.0"
2026-06-24,"SHAKE BONUS TRIGGER","544","3,587","+288","12","7","0","1/188.8","1/298.9","1/512.4","1/0.0"
2026-06-24,"SHAKE BONUS TRIGGER","545","3,397","-456","9","9","0","1/188.7","1/377.4","1/377.4","1/0.0"
2026-06-24,"アレックス ブライト","546","3,029","-1,663","5","4","0","1/336.6","1/605.8","1/757.2","1/0.0"
2026-06-24,"アレックス ブライト","547","2,907","+695","10","8","0","1/161.5","1/290.7","1/363.4","1/0.0"
2026-06-24,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","542","2,765","+596","11","7","0","1/153.6","1/251.4","1/395.0","1/0.0"
2026-06-24,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","543","2,387","-316","7","7","0","1/170.5","1/341.0","1/341.0","1/0.0"
2026-06-24,"不二子BT","548","659","-667","1","1","0","1/329.5","1/659.0","1/659.0","1/0.0"
2026-06-24,"不二子BT","549","3,638","-1,989","10","14","0","1/151.6","1/363.8","1/259.9","1/0.0"
2026-06-24,"スーパーブラックジャック","500","2,510","-1,200","0","2","17","1/132.1","1/0.0","1/1255.0","1/147.6"
2026-06-24,"吉宗","501","1,154","-1,607","0","1","0","1/1154.0","1/0.0","1/1154.0","1/0.0"
2026-06-24,"主役は銭形5","502","4,390","+3,337","35","12","0","1/93.4","1/125.4","1/365.8","1/0.0"
2026-06-24,"バイオハザード5","503","884","+456","0","2","4","1/147.3","1/0.0","1/442.0","1/221.0"
2026-06-24,"新鬼武者3","504","541","-70","4","0","0","1/135.2","1/135.2","1/0.0","1/0.0"
2026-06-24,"とある科学の超電磁砲2","505","2,687","-1,186","10","5","0","1/179.1","1/268.7","1/537.4","1/0.0"
2026-06-24,"バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION","506","1,196","-709","9","0","6","1/79.7","1/132.9","1/0.0","1/199.3"
2026-06-24,"東京リベンジャーズ","507","2,496","-2,410","5","6","0","1/226.9","1/499.2","1/416.0","1/0.0"
2026-06-24,"クランキークレスト","530","3,828","-1,186","10","12","0","1/174.0","1/382.8","1/319.0","1/0.0"
