日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-16,"東京喰種","456","4,777","-3,884","0","12","12","1/199.0","1/0.0","1/398.1","1/398.1"
2026-06-16,"東京喰種","457","2,971","-1,930","0","10","7","1/174.8","1/0.0","1/297.1","1/424.4"
2026-06-16,"東京喰種","458","6,111","-3,631","0","25","22","1/130.0","1/0.0","1/244.4","1/277.8"
2026-06-16,"東京喰種","459","6,097","-3,610","0","23","24","1/129.7","1/0.0","1/265.1","1/254.0"
2026-06-16,"東京喰種","460","7,682","-2,557","0","23","30","1/144.9","1/0.0","1/334.0","1/256.1"
2026-06-16,"東京喰種","461","2,103","-2,052","0","7","5","1/175.2","1/0.0","1/300.4","1/420.6"
2026-06-16,"東京喰種","462","7,358","+3,557","0","19","50","1/106.6","1/0.0","1/387.3","1/147.2"
2026-06-16,"ミリオンゴッド‐神々の軌跡‐","562","5,050","-3,330","16","24","0","1/126.2","1/315.6","1/210.4","1/0.0"
2026-06-16,"ミリオンゴッド‐神々の軌跡‐","563","6,694","-4,835","0","16","0","1/418.4","1/0.0","1/418.4","1/0.0"
2026-06-16,"ミリオンゴッド‐神々の軌跡‐","564","6,030","-6,237","0","9","0","1/670.0","1/0.0","1/670.0","1/0.0"
2026-06-16,"ミリオンゴッド‐神々の軌跡‐","565","6,352","-5,580","0","11","0","1/577.5","1/0.0","1/577.5","1/0.0"
2026-06-16,"ミリオンゴッド‐神々の軌跡‐","566","5,320","-2,921","3","17","0","1/266.0","1/1773.3","1/312.9","1/0.0"
2026-06-16,"ミリオンゴッド‐神々の軌跡‐","567","6,788","+200","11","38","0","1/138.5","1/617.1","1/178.6","1/0.0"
2026-06-16,"ミリオンゴッド‐神々の軌跡‐","568","6,090","-133","5","31","0","1/169.2","1/1218.0","1/196.5","1/0.0"
2026-06-16,"ビッグドリーム THE GOLDEN PUSHER","421","1,521","-1,312","11","3","0","1/108.6","1/138.3","1/507.0","1/0.0"
2026-06-16,"ビッグドリーム THE GOLDEN PUSHER","422","1,756","+456","25","7","0","1/54.9","1/70.2","1/250.9","1/0.0"
2026-06-16,"ビッグドリーム THE GOLDEN PUSHER","423","3,063","-2,979","17","6","0","1/133.2","1/180.2","1/510.5","1/0.0"
2026-06-16,"ビッグドリーム THE GOLDEN PUSHER","424","2,667","-3,042","11","6","0","1/156.9","1/242.5","1/444.5","1/0.0"
2026-06-16,"ビッグドリーム THE GOLDEN PUSHER","425","1,330","+667","23","4","0","1/49.3","1/57.8","1/332.5","1/0.0"
2026-06-16,"ビッグドリーム THE GOLDEN PUSHER","426","3,288","-2,494","25","8","0","1/99.6","1/131.5","1/411.0","1/0.0"
2026-06-16,"スマスロ炎炎ノ消防隊2","450","3,250","-1,495","17","8","0","1/130.0","1/191.2","1/406.2","1/0.0"
2026-06-16,"スマスロ炎炎ノ消防隊2","451","3,041","+979","22","10","0","1/95.0","1/138.2","1/304.1","1/0.0"
2026-06-16,"スマスロ炎炎ノ消防隊2","452","3,703","+853","28","12","0","1/92.6","1/132.2","1/308.6","1/0.0"
2026-06-16,"スマスロ炎炎ノ消防隊2","453","2,779","-316","15","10","0","1/111.2","1/185.3","1/277.9","1/0.0"
2026-06-16,"ソードアート・オンラインII","463","9,321","+6,773","68","0","0","1/137.1","1/137.1","1/0.0","1/0.0"
2026-06-16,"ソードアート・オンラインII","464","9,766","-625","75","0","0","1/130.2","1/130.2","1/0.0","1/0.0"
2026-06-16,"ソードアート・オンラインII","465","9,374","-3,875","89","0","0","1/105.3","1/105.3","1/0.0","1/0.0"
2026-06-16,"ソードアート・オンラインII","466","8,432","+1,577","79","0","0","1/106.7","1/106.7","1/0.0","1/0.0"
2026-06-16,"バイオハザード RE:3","417","1,602","-288","17","27","0","1/36.4","1/94.2","1/59.3","1/0.0"
2026-06-16,"バイオハザード RE:3","418","1,551","-1,888","4","12","0","1/96.9","1/387.8","1/129.2","1/0.0"
2026-06-16,"バイオハザード RE:3","419","1,144","-583","12","27","0","1/29.3","1/95.3","1/42.4","1/0.0"
2026-06-16,"バイオハザード RE:3","420","1,423","-1,032","9","19","0","1/50.8","1/158.1","1/74.9","1/0.0"
2026-06-16,"ファンキージャグラー2","578","3,863","+807","17","11","0","1/138.0","1/227.2","1/351.2","1/0.0"
2026-06-16,"ファンキージャグラー2","579","766","-470","2","0","0","1/383.0","1/383.0","1/0.0","1/0.0"
2026-06-16,"ファンキージャグラー2","580","1,885","-625","5","3","0","1/235.6","1/377.0","1/628.3","1/0.0"
2026-06-16,"ファンキージャグラー2","581","900","-540","2","0","0","1/450.0","1/450.0","1/0.0","1/0.0"
2026-06-16,"東京リベンジャーズ","514","4,451","-2,831","11","5","0","1/278.2","1/404.6","1/890.2","1/0.0"
2026-06-16,"東京リベンジャーズ","515","2,961","-765","10","6","0","1/185.1","1/296.1","1/493.5","1/0.0"
2026-06-16,"東京リベンジャーズ","516","2,868","-653","11","5","0","1/179.2","1/260.7","1/573.6","1/0.0"
2026-06-16,"東京リベンジャーズ","517","3,441","+737","14","8","0","1/156.4","1/245.8","1/430.1","1/0.0"
2026-06-16,"機動戦士ガンダムユニコーン 覚醒DRIVE","476","2,869","-204","47","11","0","1/49.5","1/61.0","1/260.8","1/0.0"
2026-06-16,"機動戦士ガンダムユニコーン 覚醒DRIVE","477","0","0","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-16,"機動戦士ガンダムユニコーン 覚醒DRIVE","478","443","-330","6","1","0","1/63.3","1/73.8","1/443.0","1/0.0"
2026-06-16,"機動戦士ガンダムユニコーン 覚醒DRIVE","479","286","+779","16","2","0","1/15.9","1/17.9","1/143.0","1/0.0"
2026-06-16,"真打 吉宗","489","3,967","-3,694","22","13","0","1/113.3","1/180.3","1/305.2","1/0.0"
2026-06-16,"真打 吉宗","490","3,966","-3,042","28","15","0","1/92.2","1/141.6","1/264.4","1/0.0"
2026-06-16,"真打 吉宗","491","5,435","-1,463","52","11","0","1/86.3","1/104.5","1/494.1","1/0.0"
2026-06-16,"真打 吉宗","492","4,048","-621","46","20","0","1/61.3","1/88.0","1/202.4","1/0.0"
2026-06-16,"鉄拳6","496","2,016","-1,032","14","8","0","1/91.6","1/144.0","1/252.0","1/0.0"
2026-06-16,"鉄拳6","497","4,020","-2,494","20","13","0","1/121.8","1/201.0","1/309.2","1/0.0"
2026-06-16,"鉄拳6","498","2,011","-597","11","10","0","1/95.8","1/182.8","1/201.1","1/0.0"
2026-06-16,"鉄拳6","499","3,103","+4,352","28","30","0","1/53.5","1/110.8","1/103.4","1/0.0"
2026-06-16,"アズールレーン THE ANIMATION","521","2,741","-358","38","14","0","1/52.7","1/72.1","1/195.8","1/0.0"
2026-06-16,"アズールレーン THE ANIMATION","522","1,522","-793","13","10","0","1/66.2","1/117.1","1/152.2","1/0.0"
2026-06-16,"アズールレーン THE ANIMATION","523","1,136","-84","18","5","0","1/49.4","1/63.1","1/227.2","1/0.0"
2026-06-16,"いざ！番長","486","952","-990","3","1","0","1/238.0","1/317.3","1/952.0","1/0.0"
2026-06-16,"いざ！番長","487","1,719","-877","13","5","0","1/95.5","1/132.2","1/343.8","1/0.0"
2026-06-16,"いざ！番長","488","3,710","-625","34","9","0","1/86.3","1/109.1","1/412.2","1/0.0"
2026-06-16,"ウルトラミラクルジャグラー","390","2,274","-498","8","2","0","1/227.4","1/284.2","1/1137.0","1/0.0"
2026-06-16,"ウルトラミラクルジャグラー","391","828","-204","3","1","0","1/207.0","1/276.0","1/828.0","1/0.0"
2026-06-16,"ウルトラミラクルジャグラー","392","4,997","-288","19","9","0","1/178.5","1/263.0","1/555.2","1/0.0"
2026-06-16,"かぐや様は告らせたい","483","22","-28","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-16,"かぐや様は告らせたい","484","1,428","+863","11","1","5","1/84.0","1/129.8","1/1428.0","1/285.6"
2026-06-16,"かぐや様は告らせたい","485","795","-821","1","2","5","1/99.4","1/795.0","1/397.5","1/159.0"
2026-06-16,"からくりサーカス","480","4,895","-1,032","0","10","37","1/104.1","1/0.0","1/489.5","1/132.3"
2026-06-16,"からくりサーカス","481","1,983","-1,354","0","4","12","1/123.9","1/0.0","1/495.8","1/165.2"
2026-06-16,"からくりサーカス","482","4,067","-1,105","0","11","32","1/94.6","1/0.0","1/369.7","1/127.1"
2026-06-16,"ゴーゴージャグラー3","387","3,603","-723","11","13","0","1/150.1","1/327.5","1/277.2","1/0.0"
2026-06-16,"ゴーゴージャグラー3","388","3,372","-737","12","6","0","1/187.3","1/281.0","1/562.0","1/0.0"
2026-06-16,"ゴーゴージャグラー3","389","1,719","-1,354","2","1","0","1/573.0","1/859.5","1/1719.0","1/0.0"
2026-06-16,"ジャグラーガールズ","384","6,578","-246","24","19","0","1/153.0","1/274.1","1/346.2","1/0.0"
2026-06-16,"ジャグラーガールズ","385","3,924","+905","19","13","0","1/122.6","1/206.5","1/301.8","1/0.0"
2026-06-16,"ジャグラーガールズ","386","5,647","+442","21","23","0","1/128.3","1/268.9","1/245.5","1/0.0"
2026-06-16,"スマスロ サンダーV","537","3,308","-1,453","10","3","0","1/254.5","1/330.8","1/1102.7","1/0.0"
2026-06-16,"スマスロ サンダーV","538","1,889","-1,663","3","2","0","1/377.8","1/629.7","1/944.5","1/0.0"
2026-06-16,"スマスロ サンダーV","539","3,505","-2,073","7","4","0","1/318.6","1/500.7","1/876.2","1/0.0"
2026-06-16,"スマスロ ハナビ","534","3,191","-428","10","9","0","1/167.9","1/319.1","1/354.6","1/0.0"
2026-06-16,"スマスロ ハナビ","535","1,419","-386","3","5","0","1/177.4","1/473.0","1/283.8","1/0.0"
2026-06-16,"スマスロ ハナビ","536","6,466","+400","23","20","0","1/150.4","1/281.1","1/323.3","1/0.0"
2026-06-16,"ニューパルサーSPⅢ","569","4,532","-442","17","4","0","1/215.8","1/266.6","1/1133.0","1/0.0"
2026-06-16,"ニューパルサーSPⅢ","570","533","-288","1","0","0","1/533.0","1/533.0","1/0.0","1/0.0"
2026-06-16,"ニューパルサーSPⅢ","571","862","-470","1","2","0","1/287.3","1/862.0","1/431.0","1/0.0"
2026-06-16,"ハッピージャグラーVIII","381","3,513","-1,340","8","9","0","1/206.6","1/439.1","1/390.3","1/0.0"
2026-06-16,"ハッピージャグラーVIII","382","3,169","-344","11","9","0","1/158.4","1/288.1","1/352.1","1/0.0"
2026-06-16,"ハッピージャグラーVIII","383","2,703","+91","10","9","0","1/142.3","1/270.3","1/300.3","1/0.0"
2026-06-16,"マギアレコード 魔法少女まどか☆マギカ外伝","518","3,303","+2,579","9","0","15","1/137.6","1/367.0","1/0.0","1/220.2"
2026-06-16,"マギアレコード 魔法少女まどか☆マギカ外伝","519","3,232","+2,243","8","0","17","1/129.3","1/404.0","1/0.0","1/190.1"
2026-06-16,"マギアレコード 魔法少女まどか☆マギカ外伝","520","3,188","-473","8","0","9","1/187.5","1/398.5","1/0.0","1/354.2"
2026-06-16,"モンスターハンターライズ","493","2,436","-1,719","0","5","11","1/152.2","1/0.0","1/487.2","1/221.5"
2026-06-16,"モンスターハンターライズ","494","3,148","+246","0","6","27","1/95.4","1/0.0","1/524.7","1/116.6"
2026-06-16,"モンスターハンターライズ","495","3,106","-2,073","0","5","12","1/182.7","1/0.0","1/621.2","1/258.8"
2026-06-16,"化物語","511","1,744","-1,930","6","3","0","1/193.8","1/290.7","1/581.3","1/0.0"
2026-06-16,"化物語","512","968","+2,074","22","6","0","1/34.6","1/44.0","1/161.3","1/0.0"
2026-06-16,"化物語","513","1,098","-526","10","3","0","1/84.5","1/109.8","1/366.0","1/0.0"
2026-06-16,"攻殻機動隊","508","2,301","-1,691","11","11","0","1/104.6","1/209.2","1/209.2","1/0.0"
2026-06-16,"攻殻機動隊","509","4,206","0","26","14","0","1/105.2","1/161.8","1/300.4","1/0.0"
2026-06-16,"攻殻機動隊","510","2,948","+9,538","33","13","0","1/64.1","1/89.3","1/226.8","1/0.0"
2026-06-16,"新ハナビ","531","4,366","-288","16","13","0","1/150.6","1/272.9","1/335.8","1/0.0"
2026-06-16,"新ハナビ","532","659","-905","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-16,"新ハナビ","533","702","-302","2","0","0","1/351.0","1/351.0","1/0.0","1/0.0"
2026-06-16,"沖ドキ!DUO アンコール","527","771","-667","3","3","0","1/128.5","1/257.0","1/257.0","1/0.0"
2026-06-16,"沖ドキ!DUO アンコール","528","204","-414","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-16,"沖ドキ!DUO アンコール","529","160","-316","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-16,"沖ドキ!ゴージャス 25Φ","524","1,124","-42","6","4","0","1/112.4","1/187.3","1/281.0","1/0.0"
2026-06-16,"沖ドキ!ゴージャス 25Φ","525","71","-105","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-16,"沖ドキ!ゴージャス 25Φ","526","541","-597","1","0","0","1/541.0","1/541.0","1/0.0","1/0.0"
2026-06-16,"A‐SLOT+ 異世界かるてっと","540","2,290","+189","12","14","0","1/88.1","1/190.8","1/163.6","1/0.0"
2026-06-16,"A‐SLOT+ 異世界かるてっと","541","1,852","-42","12","6","0","1/102.9","1/154.3","1/308.7","1/0.0"
2026-06-16,"SHAKE BONUS TRIGGER","544","866","-302","1","2","0","1/288.7","1/866.0","1/433.0","1/0.0"
2026-06-16,"SHAKE BONUS TRIGGER","545","3,084","-204","10","4","0","1/220.3","1/308.4","1/771.0","1/0.0"
2026-06-16,"アレックス ブライト","546","2,956","+1,060","10","10","0","1/147.8","1/295.6","1/295.6","1/0.0"
2026-06-16,"アレックス ブライト","547","1,492","-1,270","2","2","0","1/373.0","1/746.0","1/746.0","1/0.0"
2026-06-16,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","542","937","+77","4","1","0","1/187.4","1/234.2","1/937.0","1/0.0"
2026-06-16,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","543","4,520","+765","18","9","0","1/167.4","1/251.1","1/502.2","1/0.0"
2026-06-16,"不二子BT","548","2,065","-190","12","8","0","1/103.2","1/172.1","1/258.1","1/0.0"
2026-06-16,"不二子BT","549","4,579","+217","28","22","0","1/91.6","1/163.5","1/208.1","1/0.0"
2026-06-16,"スーパーブラックジャック","500","4,896","-961","0","4","39","1/113.9","1/0.0","1/1224.0","1/125.5"
2026-06-16,"吉宗","501","2,619","-2,305","2","3","0","1/523.8","1/1309.5","1/873.0","1/0.0"
2026-06-16,"主役は銭形5","502","1,733","-1,846","4","3","0","1/247.6","1/433.2","1/577.7","1/0.0"
2026-06-16,"バイオハザード5","503","5,640","+727","0","15","26","1/137.6","1/0.0","1/376.0","1/216.9"
2026-06-16,"新鬼武者3","504","652","-891","1","0","0","1/652.0","1/652.0","1/0.0","1/0.0"
2026-06-16,"とある科学の超電磁砲2","505","1,248","+2,643","10","6","0","1/78.0","1/124.8","1/208.0","1/0.0"
2026-06-16,"バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION","506","709","-891","5","0","1","1/118.2","1/141.8","1/0.0","1/709.0"
2026-06-16,"ゴッドイーター リザレクション","507","576","-653","0","1","2","1/192.0","1/0.0","1/576.0","1/288.0"
2026-06-16,"クランキークレスト","530","333","-98","1","0","0","1/333.0","1/333.0","1/0.0","1/0.0"
