日付,"機種名","台番号","G数","差枚","BB","RB","ART","合成確率","BB確率","RB確率","ART確率"
2026-06-14,"マイジャグラーV","393","2,833","-105","11","5","0","1/177.1","1/257.5","1/566.6","1/0.0"
2026-06-14,"マイジャグラーV","394","6,240","+1,467","32","15","0","1/132.8","1/195.0","1/416.0","1/0.0"
2026-06-14,"マイジャグラーV","395","1,685","+35","6","4","0","1/168.5","1/280.8","1/421.2","1/0.0"
2026-06-14,"マイジャグラーV","396","2,062","-105","9","3","0","1/171.8","1/229.1","1/687.3","1/0.0"
2026-06-14,"マイジャグラーV","397","3,231","+1,885","19","12","0","1/104.2","1/170.1","1/269.2","1/0.0"
2026-06-14,"マイジャグラーV","398","4,583","-484","15","15","0","1/152.8","1/305.5","1/305.5","1/0.0"
2026-06-14,"マイジャグラーV","399","1,147","-681","1","3","0","1/286.8","1/1147.0","1/382.3","1/0.0"
2026-06-14,"マイジャグラーV","400","4,441","+414","17","16","0","1/134.6","1/261.2","1/277.6","1/0.0"
2026-06-14,"マイジャグラーV","401","3,364","-1,411","8","8","0","1/210.2","1/420.5","1/420.5","1/0.0"
2026-06-14,"マイジャグラーV","402","796","-246","1","4","0","1/159.2","1/796.0","1/199.0","1/0.0"
2026-06-14,"マイジャグラーV","403","6,466","+2,285","36","15","0","1/126.8","1/179.6","1/431.1","1/0.0"
2026-06-14,"マイジャグラーV","404","3,026","-1,298","4","11","0","1/201.7","1/756.5","1/275.1","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","405","3,299","+4,375","64","18","0","1/40.2","1/51.5","1/183.3","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","406","4,872","-3,547","33","15","0","1/101.5","1/147.6","1/324.8","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","407","2,209","+3,379","48","8","0","1/39.4","1/46.0","1/276.1","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","408","4,227","-1,565","39","14","0","1/79.8","1/108.4","1/301.9","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","409","1,202","-653","6","2","0","1/150.2","1/200.3","1/601.0","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","410","2,108","-2,094","12","6","0","1/117.1","1/175.7","1/351.3","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","411","2,398","-2,305","12","9","0","1/114.2","1/199.8","1/266.4","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","412","2,952","-2,726","13","11","0","1/123.0","1/227.1","1/268.4","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","413","2,007","+1,074","29","9","0","1/52.8","1/69.2","1/223.0","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","414","2,459","-751","17","8","0","1/98.4","1/144.6","1/307.4","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","415","3,569","+919","48","20","0","1/52.5","1/74.4","1/178.4","1/0.0"
2026-06-14,"甲鉄城のカバネリ 海門(うなと)決戦","416","3,798","-94","44","17","0","1/62.3","1/86.3","1/223.4","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","550","2,379","-1,593","8","5","0","1/183.0","1/297.4","1/475.8","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","551","1,596","+3,625","44","1","0","1/35.5","1/36.3","1/1596.0","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","552","290","+217","2","0","0","1/145.0","1/145.0","1/0.0","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","553","3,740","+5,307","61","3","0","1/58.4","1/61.3","1/1246.7","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","554","1,035","+947","16","0","0","1/64.7","1/64.7","1/0.0","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","555","2,294","-1,537","11","3","0","1/163.9","1/208.5","1/764.7","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","556","4,370","-3,898","10","5","0","1/291.3","1/437.0","1/874.0","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","557","1,447","+203","19","2","0","1/68.9","1/76.2","1/723.5","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","558","1,583","-70","17","2","0","1/83.3","1/93.1","1/791.5","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","559","3,166","+5,845","80","3","0","1/38.1","1/39.6","1/1055.3","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","560","565","-119","3","0","0","1/188.3","1/188.3","1/0.0","1/0.0"
2026-06-14,"革命機ヴァルヴレイヴ2","561","1,816","-891","9","2","0","1/165.1","1/201.8","1/908.0","1/0.0"
2026-06-14,"北斗の拳 転生の章2","427","4,569","-3,757","24","13","0","1/123.5","1/190.4","1/351.5","1/0.0"
2026-06-14,"北斗の拳 転生の章2","428","1,421","-1,312","6","3","0","1/157.9","1/236.8","1/473.7","1/0.0"
2026-06-14,"北斗の拳 転生の章2","429","1,127","-625","12","3","0","1/75.1","1/93.9","1/375.7","1/0.0"
2026-06-14,"北斗の拳 転生の章2","430","4,584","+979","68","10","0","1/58.8","1/67.4","1/458.4","1/0.0"
2026-06-14,"北斗の拳 転生の章2","431","2,057","-919","21","3","0","1/85.7","1/98.0","1/685.7","1/0.0"
2026-06-14,"北斗の拳 転生の章2","432","2,396","-540","22","6","0","1/85.6","1/108.9","1/399.3","1/0.0"
2026-06-14,"北斗の拳 転生の章2","433","3,001","+1,358","44","10","0","1/55.6","1/68.2","1/300.1","1/0.0"
2026-06-14,"北斗の拳 転生の章2","434","4,114","-1,694","34","11","0","1/91.4","1/121.0","1/374.0","1/0.0"
2026-06-14,"北斗の拳 転生の章2","435","2,943","-3,126","10","5","0","1/196.2","1/294.3","1/588.6","1/0.0"
2026-06-14,"北斗の拳 転生の章2","436","3,117","-1,453","23","8","0","1/100.5","1/135.5","1/389.6","1/0.0"
2026-06-14,"モンキーターンV","467","2,521","-1,312","0","6","14","1/126.0","1/0.0","1/420.2","1/180.1"
2026-06-14,"モンキーターンV","468","2,795","-470","0","5","16","1/133.1","1/0.0","1/559.0","1/174.7"
2026-06-14,"モンキーターンV","469","5,085","+4,829","0","12","44","1/90.8","1/0.0","1/423.8","1/115.6"
2026-06-14,"モンキーターンV","470","959","-821","0","3","4","1/137.0","1/0.0","1/319.7","1/239.8"
2026-06-14,"モンキーターンV","471","323","-358","0","1","1","1/161.5","1/0.0","1/323.0","1/323.0"
2026-06-14,"モンキーターンV","472","1,568","-919","0","3","8","1/142.5","1/0.0","1/522.7","1/196.0"
2026-06-14,"モンキーターンV","473","4,116","+1,284","0","9","43","1/79.2","1/0.0","1/457.3","1/95.7"
2026-06-14,"モンキーターンV","474","3,244","-175","0","7","20","1/120.1","1/0.0","1/463.4","1/162.2"
2026-06-14,"モンキーターンV","475","6,059","+1,632","0","10","34","1/137.7","1/0.0","1/605.9","1/178.2"
2026-06-14,"東京喰種","454","7,746","+1,969","0","17","45","1/124.9","1/0.0","1/455.6","1/172.1"
2026-06-14,"東京喰種","455","4,921","-4,534","0","15","13","1/175.8","1/0.0","1/328.1","1/378.5"
2026-06-14,"東京喰種","456","5,404","-5,580","0","16","10","1/207.8","1/0.0","1/337.8","1/540.4"
2026-06-14,"東京喰種","457","5,309","-1,105","0","14","20","1/156.1","1/0.0","1/379.2","1/265.4"
2026-06-14,"東京喰種","458","4,290","+474","0","19","14","1/130.0","1/0.0","1/225.8","1/306.4"
2026-06-14,"東京喰種","459","5,194","+832","0","14","34","1/108.2","1/0.0","1/371.0","1/152.8"
2026-06-14,"東京喰種","460","5,608","+7,474","0","8","54","1/90.5","1/0.0","1/701.0","1/103.9"
2026-06-14,"東京喰種","461","4,653","+3,000","0","11","35","1/101.2","1/0.0","1/423.0","1/132.9"
2026-06-14,"東京喰種","462","5,682","+3,337","0","9","39","1/118.4","1/0.0","1/631.3","1/145.7"
2026-06-14,"ミリオンゴッド‐神々の軌跡‐","562","7,662","-3,830","3","26","0","1/264.2","1/2554.0","1/294.7","1/0.0"
2026-06-14,"ミリオンゴッド‐神々の軌跡‐","563","6,126","-3,105","0","17","0","1/360.4","1/0.0","1/360.4","1/0.0"
2026-06-14,"ミリオンゴッド‐神々の軌跡‐","564","4,362","-2,810","0","13","0","1/335.5","1/0.0","1/335.5","1/0.0"
2026-06-14,"ミリオンゴッド‐神々の軌跡‐","565","6,064","-3,648","3","19","0","1/275.6","1/2021.3","1/319.2","1/0.0"
2026-06-14,"ミリオンゴッド‐神々の軌跡‐","566","5,689","-4,421","0","12","0","1/474.1","1/0.0","1/474.1","1/0.0"
2026-06-14,"ミリオンゴッド‐神々の軌跡‐","567","6,097","-3,042","0","18","0","1/338.7","1/0.0","1/338.7","1/0.0"
2026-06-14,"ミリオンゴッド‐神々の軌跡‐","568","6,135","+2,959","0","35","0","1/175.3","1/0.0","1/175.3","1/0.0"
2026-06-14,"ビッグドリーム THE GOLDEN PUSHER","421","1,201","+161","17","7","0","1/50.0","1/70.6","1/171.6","1/0.0"
2026-06-14,"ビッグドリーム THE GOLDEN PUSHER","422","3,658","+7,410","101","11","0","1/32.7","1/36.2","1/332.5","1/0.0"
2026-06-14,"ビッグドリーム THE GOLDEN PUSHER","423","3,269","-2,031","25","6","0","1/105.5","1/130.8","1/544.8","1/0.0"
2026-06-14,"ビッグドリーム THE GOLDEN PUSHER","424","3,510","-3,757","17","8","0","1/140.4","1/206.5","1/438.8","1/0.0"
2026-06-14,"ビッグドリーム THE GOLDEN PUSHER","425","1,364","+4,125","50","8","0","1/23.5","1/27.3","1/170.5","1/0.0"
2026-06-14,"ビッグドリーム THE GOLDEN PUSHER","426","2,011","+4,193","57","7","0","1/31.4","1/35.3","1/287.3","1/0.0"
2026-06-14,"スマスロ炎炎ノ消防隊2","450","3,514","-2,557","14","5","0","1/184.9","1/251.0","1/702.8","1/0.0"
2026-06-14,"スマスロ炎炎ノ消防隊2","451","4,247","+203","27","13","0","1/106.2","1/157.3","1/326.7","1/0.0"
2026-06-14,"スマスロ炎炎ノ消防隊2","452","2,369","-414","13","4","0","1/139.4","1/182.2","1/592.2","1/0.0"
2026-06-14,"スマスロ炎炎ノ消防隊2","453","3,729","+3,239","28","8","0","1/103.6","1/133.2","1/466.1","1/0.0"
2026-06-14,"ソードアート・オンラインII","463","8,740","-5,102","79","0","0","1/110.6","1/110.6","1/0.0","1/0.0"
2026-06-14,"ソードアート・オンラインII","464","8,734","+898","69","0","0","1/126.6","1/126.6","1/0.0","1/0.0"
2026-06-14,"ソードアート・オンラインII","465","8,066","-4,602","68","0","0","1/118.6","1/118.6","1/0.0","1/0.0"
2026-06-14,"ソードアート・オンラインII","466","8,524","+6,608","75","0","0","1/113.7","1/113.7","1/0.0","1/0.0"
2026-06-14,"バイオハザード RE:3","417","2,294","-1,228","17","29","0","1/49.9","1/134.9","1/79.1","1/0.0"
2026-06-14,"バイオハザード RE:3","418","355","+105","6","8","0","1/25.4","1/59.2","1/44.4","1/0.0"
2026-06-14,"バイオハザード RE:3","419","1,568","+3,695","40","49","0","1/17.6","1/39.2","1/32.0","1/0.0"
2026-06-14,"バイオハザード RE:3","420","1,129","-905","7","16","0","1/49.1","1/161.3","1/70.6","1/0.0"
2026-06-14,"ファンキージャグラー2","578","2,790","-1,060","7","6","0","1/214.6","1/398.6","1/465.0","1/0.0"
2026-06-14,"ファンキージャグラー2","579","2,888","+554","15","5","0","1/144.4","1/192.5","1/577.6","1/0.0"
2026-06-14,"ファンキージャグラー2","580","758","-779","0","1","0","1/758.0","1/0.0","1/758.0","1/0.0"
2026-06-14,"ファンキージャグラー2","581","2,607","-28","11","3","0","1/186.2","1/237.0","1/869.0","1/0.0"
2026-06-14,"東京リベンジャーズ","514","3,427","-1,397","10","7","0","1/201.6","1/342.7","1/489.6","1/0.0"
2026-06-14,"東京リベンジャーズ","515","472","-232","1","0","0","1/472.0","1/472.0","1/0.0","1/0.0"
2026-06-14,"東京リベンジャーズ","516","2,556","+91","12","6","0","1/142.0","1/213.0","1/426.0","1/0.0"
2026-06-14,"東京リベンジャーズ","517","843","+77","5","0","0","1/168.6","1/168.6","1/0.0","1/0.0"
2026-06-14,"機動戦士ガンダムユニコーン 覚醒DRIVE","476","3,219","-2,326","33","11","0","1/73.2","1/97.5","1/292.6","1/0.0"
2026-06-14,"機動戦士ガンダムユニコーン 覚醒DRIVE","477","475","+2,327","14","2","0","1/29.7","1/33.9","1/237.5","1/0.0"
2026-06-14,"機動戦士ガンダムユニコーン 覚醒DRIVE","478","691","-484","12","6","0","1/38.4","1/57.6","1/115.2","1/0.0"
2026-06-14,"機動戦士ガンダムユニコーン 覚醒DRIVE","479","991","-639","6","1","0","1/141.6","1/165.2","1/991.0","1/0.0"
2026-06-14,"真打 吉宗","489","4,856","-671","52","8","0","1/80.9","1/93.4","1/607.0","1/0.0"
2026-06-14,"真打 吉宗","490","4,359","-5,466","13","11","0","1/181.6","1/335.3","1/396.3","1/0.0"
2026-06-14,"真打 吉宗","491","4,720","-3,943","29","20","0","1/96.3","1/162.8","1/236.0","1/0.0"
2026-06-14,"真打 吉宗","492","4,749","-1,021","48","12","0","1/79.2","1/98.9","1/395.8","1/0.0"
2026-06-14,"鉄拳6","496","1,331","+386","14","9","0","1/57.9","1/95.1","1/147.9","1/0.0"
2026-06-14,"鉄拳6","497","923","-1,158","3","1","0","1/230.8","1/307.7","1/923.0","1/0.0"
2026-06-14,"鉄拳6","498","322","-358","1","1","0","1/161.0","1/322.0","1/322.0","1/0.0"
2026-06-14,"鉄拳6","499","1,238","+1,986","15","11","0","1/47.6","1/82.5","1/112.5","1/0.0"
2026-06-14,"アズールレーン THE ANIMATION","521","535","+7,701","83","2","0","1/6.3","1/6.4","1/267.5","1/0.0"
2026-06-14,"アズールレーン THE ANIMATION","522","2,344","-2,431","12","12","0","1/97.7","1/195.3","1/195.3","1/0.0"
2026-06-14,"アズールレーン THE ANIMATION","523","2,128","+600","35","13","0","1/44.3","1/60.8","1/163.7","1/0.0"
2026-06-14,"いざ！番長","486","2,405","+877","31","15","0","1/52.3","1/77.6","1/160.3","1/0.0"
2026-06-14,"いざ！番長","487","3,085","-515","24","13","0","1/83.4","1/128.5","1/237.3","1/0.0"
2026-06-14,"いざ！番長","488","2,580","-428","21","10","0","1/83.2","1/122.9","1/258.0","1/0.0"
2026-06-14,"ウルトラミラクルジャグラー","390","5,550","+1,621","32","10","0","1/132.1","1/173.4","1/555.0","1/0.0"
2026-06-14,"ウルトラミラクルジャグラー","391","909","-863","0","1","0","1/909.0","1/0.0","1/909.0","1/0.0"
2026-06-14,"ウルトラミラクルジャグラー","392","6,925","+1,340","31","19","0","1/138.5","1/223.4","1/364.5","1/0.0"
2026-06-14,"かぐや様は告らせたい","483","1,428","+133","8","3","7","1/79.3","1/178.5","1/476.0","1/204.0"
2026-06-14,"かぐや様は告らせたい","484","1,295","-737","5","0","5","1/129.5","1/259.0","1/0.0","1/259.0"
2026-06-14,"かぐや様は告らせたい","485","555","-709","0","2","2","1/138.8","1/0.0","1/277.5","1/277.5"
2026-06-14,"からくりサーカス","480","3,209","-1,147","0","5","27","1/100.3","1/0.0","1/641.8","1/118.9"
2026-06-14,"からくりサーカス","481","1,812","-372","0","5","15","1/90.6","1/0.0","1/362.4","1/120.8"
2026-06-14,"からくりサーカス","482","228","-98","0","1","2","1/76.0","1/0.0","1/228.0","1/114.0"
2026-06-14,"ゴーゴージャグラー3","387","1,443","-751","3","2","0","1/288.6","1/481.0","1/721.5","1/0.0"
2026-06-14,"ゴーゴージャグラー3","388","1,939","-98","7","6","0","1/149.2","1/277.0","1/323.2","1/0.0"
2026-06-14,"ゴーゴージャグラー3","389","4,640","+1,158","23","12","0","1/132.6","1/201.7","1/386.7","1/0.0"
2026-06-14,"ジャグラーガールズ","384","1,700","+400","9","4","0","1/130.8","1/188.9","1/425.0","1/0.0"
2026-06-14,"ジャグラーガールズ","385","858","-568","2","1","0","1/286.0","1/429.0","1/858.0","1/0.0"
2026-06-14,"ジャグラーガールズ","386","6,068","+1,102","28","19","0","1/129.1","1/216.7","1/319.4","1/0.0"
2026-06-14,"スマスロ サンダーV","537","6,247","-2,157","19","15","0","1/183.7","1/328.8","1/416.5","1/0.0"
2026-06-14,"スマスロ サンダーV","538","1,087","-302","3","3","0","1/181.2","1/362.3","1/362.3","1/0.0"
2026-06-14,"スマスロ サンダーV","539","1,814","-765","5","4","0","1/201.6","1/362.8","1/453.5","1/0.0"
2026-06-14,"スマスロ ハナビ","534","195","-204","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-14,"スマスロ ハナビ","535","536","+639","4","2","0","1/89.3","1/134.0","1/268.0","1/0.0"
2026-06-14,"スマスロ ハナビ","536","2,644","+203","9","7","0","1/165.2","1/293.8","1/377.7","1/0.0"
2026-06-14,"ニューパルサーSPⅢ","569","1,891","-84","8","3","0","1/171.9","1/236.4","1/630.3","1/0.0"
2026-06-14,"ニューパルサーSPⅢ","570","1,914","+737","11","2","0","1/147.2","1/174.0","1/957.0","1/0.0"
2026-06-14,"ニューパルサーSPⅢ","571","643","-526","1","1","0","1/321.5","1/643.0","1/643.0","1/0.0"
2026-06-14,"ハッピージャグラーVIII","381","3,063","-260","10","9","0","1/161.2","1/306.3","1/340.3","1/0.0"
2026-06-14,"ハッピージャグラーVIII","382","5,881","+372","24","18","0","1/140.0","1/245.0","1/326.7","1/0.0"
2026-06-14,"ハッピージャグラーVIII","383","1,082","-260","3","1","0","1/270.5","1/360.7","1/1082.0","1/0.0"
2026-06-14,"マギアレコード 魔法少女まどか☆マギカ外伝","518","3,986","-2,073","11","0","9","1/199.3","1/362.4","1/0.0","1/442.9"
2026-06-14,"マギアレコード 魔法少女まどか☆マギカ外伝","519","1,497","-470","4","0","5","1/166.3","1/374.2","1/0.0","1/299.4"
2026-06-14,"マギアレコード 魔法少女まどか☆マギカ外伝","520","1,864","+2,137","4","0","13","1/109.6","1/466.0","1/0.0","1/143.4"
2026-06-14,"モンスターハンターライズ","493","484","-28","0","2","4","1/80.7","1/0.0","1/242.0","1/121.0"
2026-06-14,"モンスターハンターライズ","494","821","-779","0","2","3","1/164.2","1/0.0","1/410.5","1/273.7"
2026-06-14,"モンスターハンターライズ","495","6,342","+3,295","0","15","62","1/82.4","1/0.0","1/422.8","1/102.3"
2026-06-14,"化物語","511","3,499","-765","34","15","0","1/71.4","1/102.9","1/233.3","1/0.0"
2026-06-14,"化物語","512","1,635","-1,677","6","3","0","1/181.7","1/272.5","1/545.0","1/0.0"
2026-06-14,"化物語","513","1,008","-695","7","3","0","1/100.8","1/144.0","1/336.0","1/0.0"
2026-06-14,"攻殻機動隊","508","5,092","+3,216","32","15","0","1/108.3","1/159.1","1/339.5","1/0.0"
2026-06-14,"攻殻機動隊","509","2,115","+1,172","17","9","0","1/81.3","1/124.4","1/235.0","1/0.0"
2026-06-14,"攻殻機動隊","510","4,416","-2,726","16","12","0","1/157.7","1/276.0","1/368.0","1/0.0"
2026-06-14,"新ハナビ","531","275","-98","1","0","0","1/275.0","1/275.0","1/0.0","1/0.0"
2026-06-14,"新ハナビ","532","548","-105","1","3","0","1/137.0","1/548.0","1/182.7","1/0.0"
2026-06-14,"新ハナビ","533","1,785","+330","7","5","0","1/148.8","1/255.0","1/357.0","1/0.0"
2026-06-14,"沖ドキ!DUO アンコール","527","1,768","-2,200","5","4","0","1/196.4","1/353.6","1/442.0","1/0.0"
2026-06-14,"沖ドキ!DUO アンコール","528","2,850","+1,375","32","7","0","1/73.1","1/89.1","1/407.1","1/0.0"
2026-06-14,"沖ドキ!DUO アンコール","529","4,147","+9,068","75","23","0","1/42.3","1/55.3","1/180.3","1/0.0"
2026-06-14,"沖ドキ!ゴージャス 25Φ","524","3,251","+3,127","33","13","0","1/70.7","1/98.5","1/250.1","1/0.0"
2026-06-14,"沖ドキ!ゴージャス 25Φ","525","33","-42","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-14,"沖ドキ!ゴージャス 25Φ","526","2,726","-2,452","5","7","0","1/227.2","1/545.2","1/389.4","1/0.0"
2026-06-14,"A‐SLOT+ 異世界かるてっと","540","3,595","-98","20","14","0","1/105.7","1/179.8","1/256.8","1/0.0"
2026-06-14,"A‐SLOT+ 異世界かるてっと","541","637","-611","2","0","0","1/318.5","1/318.5","1/0.0","1/0.0"
2026-06-14,"SHAKE BONUS TRIGGER","544","862","+147","3","2","0","1/172.4","1/287.3","1/431.0","1/0.0"
2026-06-14,"SHAKE BONUS TRIGGER","545","1,736","-1,284","3","3","0","1/289.3","1/578.7","1/578.7","1/0.0"
2026-06-14,"アレックス ブライト","546","549","-751","0","1","0","1/549.0","1/0.0","1/549.0","1/0.0"
2026-06-14,"アレックス ブライト","547","2,689","+610","12","5","0","1/158.2","1/224.1","1/537.8","1/0.0"
2026-06-14,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","542","1,450","+1,046","8","4","0","1/120.8","1/181.2","1/362.5","1/0.0"
2026-06-14,"クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.","543","236","-42","1","0","0","1/236.0","1/236.0","1/0.0","1/0.0"
2026-06-14,"不二子BT","548","96","-161","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
2026-06-14,"不二子BT","549","1,268","+470","11","4","0","1/84.5","1/115.3","1/317.0","1/0.0"
2026-06-14,"スーパーブラックジャック","500","884","-1,130","0","0","3","1/294.7","1/0.0","1/0.0","1/294.7"
2026-06-14,"吉宗","501","1,273","+4,511","9","0","0","1/141.4","1/141.4","1/0.0","1/0.0"
2026-06-14,"主役は銭形5","502","2,464","+3,784","17","3","0","1/123.2","1/144.9","1/821.3","1/0.0"
2026-06-14,"バイオハザード5","503","586","-442","0","1","1","1/293.0","1/0.0","1/586.0","1/586.0"
2026-06-14,"新鬼武者3","504","4,236","-1,442","35","13","0","1/88.2","1/121.0","1/325.8","1/0.0"
2026-06-14,"とある科学の超電磁砲2","505","391","-400","1","0","0","1/391.0","1/391.0","1/0.0","1/0.0"
2026-06-14,"バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION","506","2,606","+203","25","0","22","1/55.4","1/104.2","1/0.0","1/118.5"
2026-06-14,"ゴッドイーター リザレクション","507","3,689","+316","0","10","32","1/87.8","1/0.0","1/368.9","1/115.3"
2026-06-14,"クランキークレスト","530","68","-84","0","0","0","1/0.0","1/0.0","1/0.0","1/0.0"
